,date,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change
1493,2016-04-11,1504.5,26.25,-0.74,4668.0,0.16,9.05,299.96,0.89
1494,2016-04-08,1515.75,21.81,1.13,4660.5,0.54,8.97,253.54,1.01
1495,2016-04-07,1498.75,38.01,-0.78,4635.5,-2.89,8.88,342.84,-4.0
1496,2016-04-06,1510.5,26.49,-0.46,4773.5,0.16,9.25,276.62,1.09
1497,2016-04-05,1517.5,27.03,-0.95,4766.0,-0.05,9.15,262.91,-2.66
1498,2016-04-04,1532.0,21.49,-0.02,4768.5,-0.9,9.4,421.09,-0.84
1499,2016-04-01,1532.25,28.3,1.04,4812.0,-0.88,9.48,327.44,0.42
1500,2016-03-31,1516.5,30.43,1.64,4854.5,-0.38,9.44,532.82,1.18
1501,2016-03-30,1492.0,32.02,0.45,4873.0,-0.89,9.33,539.98,1.74
1502,2016-03-29,1485.25,45.34,0.8,4917.0,-0.81,9.17,379.71,1.21
1503,2016-03-24,1473.5,33.78,-0.27,4957.0,-0.03,9.11,405.49,3.17
1504,2016-03-23,1477.5,29.37,-1.42,4958.5,-2.07,8.83,361.79,0.8
1505,2016-03-22,1498.75,33.13,-0.81,5063.5,0.27,8.76,347.47,-1.9
1506,2016-03-21,1511.0,26.34,-0.66,5050.0,-0.02,8.93,376.72,-0.67
1507,2016-03-18,1521.0,28.29,-0.54,5051.0,-0.34,8.99,730.99,1.81
1508,2016-03-17,1529.25,30.4,1.34,5068.0,1.52,8.83,442.65,2.56
1509,2016-03-16,1509.0,39.01,-0.72,4992.0,0.96,8.61,568.31,6.3
1510,2016-03-15,1520.0,71.7,-1.3,4944.5,-0.12,8.1,261.18,-4.59
1511,2016-03-14,1540.0,24.0,-1.28,4950.5,0.05,8.49,429.45,-0.35
1512,2016-03-11,1560.0,23.99,0.13,4948.0,1.05,8.52,406.57,3.4
1513,2016-03-10,1558.0,26.87,-1.38,4896.5,-0.5,8.24,372.87,-1.2
1514,2016-03-09,1579.75,25.07,0.86,4921.0,0.68,8.34,635.75,0.36
1515,2016-03-08,1566.25,22.32,-1.99,4888.0,-2.28,8.31,523.84,-0.84
1516,2016-03-07,1598.0,17.22,0.74,5002.0,0.08,8.38,393.68,4.36
1517,2016-03-04,1586.25,15.02,0.62,4998.0,2.82,8.03,478.65,2.95
1518,2016-03-03,1576.5,27.24,-0.77,4861.0,1.12,7.8,438.12,1.17
1519,2016-03-02,1588.75,15.7,1.02,4807.0,1.51,7.71,246.0,6.05
1520,2016-03-01,1572.75,19.35,-0.05,4735.5,0.78,7.27,174.55,-0.27
1521,2016-02-29,1573.5,13.06,0.8,4699.0,0.18,7.29,517.84,2.97
1522,2016-02-26,1561.0,15.89,0.19,4690.5,1.79,7.07,186.24,2.32
1523,2016-02-25,1558.0,26.51,-0.67,4608.0,-1.22,6.91,221.36,0.58
1524,2016-02-24,1568.5,26.4,1.23,4665.0,0.14,6.87,190.26,2.08
1525,2016-02-23,1549.5,12.28,-1.67,4658.5,-0.46,6.73,211.23,-2.6
1526,2016-02-22,1575.75,37.95,1.6,4680.0,1.63,6.91,201.88,0.29
1527,2016-02-19,1551.0,23.14,2.24,4605.0,0.3,6.89,206.82,2.53
1528,2016-02-18,1517.0,40.37,-0.05,4591.0,-0.01,6.72,263.06,-1.9
1529,2016-02-17,1517.75,14.98,-0.21,4591.5,0.98,6.85,285.14,2.54
1530,2016-02-16,1521.0,13.94,0.75,4547.0,-0.39,6.68,347.81,2.14
1531,2016-02-15,1509.75,11.3,0.89,4565.0,1.64,,,
1532,2016-02-12,1496.5,15.51,1.05,4491.5,1.09,6.54,160.3,1.71
1533,2016-02-11,1481.0,18.45,0.34,4443.0,-0.43,6.43,247.8,-0.46
1534,2016-02-10,1476.0,39.4,-0.08,4462.0,-1.0,6.46,334.54,-3.15
1535,2016-02-09,1477.25,33.59,-1.4,4507.0,-2.44,6.67,218.76,-1.91
1536,2016-02-08,1498.25,32.4,0.12,4619.5,0.1,6.8,311.32,-1.88
1537,2016-02-05,1496.5,42.55,-2.43,4615.0,-1.61,6.93,309.14,-2.53
1538,2016-02-04,1533.75,20.98,0.61,4690.5,1.11,7.11,336.01,-2.6
1539,2016-02-03,1524.5,25.22,1.6,4639.0,2.07,7.3,270.98,6.88
1540,2016-02-02,1500.5,27.89,-1.33,4545.0,-0.37,6.83,510.27,-2.43
1541,2016-02-01,1520.75,15.41,0.1,4562.0,-0.13,7.0,388.63,1.01
1542,2016-01-29,1519.25,19.57,0.35,4568.0,0.66,6.93,427.65,1.17
1543,2016-01-28,1514.0,22.48,-0.85,4538.0,-0.85,6.85,519.5,4.74
1544,2016-01-27,1527.0,16.29,2.09,4577.0,1.17,6.54,1150.0,6.0
1545,2016-01-26,1495.75,25.45,1.3,4524.0,2.09,6.17,2430.0,-0.96
1546,2016-01-25,1476.5,15.69,-0.39,4431.5,-0.24,6.23,617.76,-5.75
1547,2016-01-22,1482.25,11.08,-0.02,4442.0,0.12,6.61,586.98,-1.78
1548,2016-01-21,1482.5,13.35,0.92,4436.5,1.24,6.73,617.56,4.02
1549,2016-01-20,1469.0,46.11,-0.81,4382.0,-0.34,6.47,1910.0,-3.0
1550,2016-01-19,1481.0,24.77,0.05,4397.0,0.47,6.67,466.69,-9.25
1551,2016-01-18,1480.25,30.7,0.49,4376.5,1.06,,,
1552,2016-01-15,1473.0,32.84,-0.67,4330.5,-1.68,7.35,566.46,-6.01
1553,2016-01-14,1483.0,51.6,1.4,4404.5,1.09,7.82,410.29,-3.46
1554,2016-01-13,1462.5,50.56,0.9,4357.0,0.02,8.1,290.96,-0.98
1555,2016-01-12,1449.5,43.92,-0.65,4356.0,-0.64,8.18,301.08,-0.73
1556,2016-01-11,1459.0,49.91,-2.2,4384.0,-1.99,8.24,299.59,-1.32
1557,2016-01-08,1491.75,48.78,1.24,4473.0,-0.28,8.35,365.64,-3.24
1558,2016-01-07,1473.5,29.9,-0.03,4485.5,-2.87,8.63,387.04,-3.58
1559,2016-01-06,1474.0,27.61,0.79,4618.0,-0.58,8.95,286.99,-1.43
1560,2016-01-05,1462.5,65.09,-0.71,4645.0,0.81,9.08,384.89,-1.3
1561,2016-01-04,1473.0,35.96,-2.3,4607.5,-1.72,9.2,559.67,-0.97
1562,2015-12-31,1507.75,14.67,-1.37,4688.0,-1.14,9.29,296.44,0.43
1563,2015-12-30,1528.75,17.34,-0.46,4742.0,0.25,9.25,266.3,-1.91
1564,2015-12-29,1535.75,22.05,0.11,4730.0,0.8,9.43,245.8,2.5
1565,2015-12-24,1534.0,16.51,-0.2,4692.5,-0.48,9.41,130.54,2.06
1566,2015-12-23,1537.0,31.42,1.92,4715.0,0.86,9.22,310.0,-0.43
1567,2015-12-22,1508.0,19.92,-0.36,4675.0,-1.48,9.26,421.85,1.54
1568,2015-12-21,1513.5,27.45,0.48,4745.0,1.54,9.12,474.23,5.56
1569,2015-12-18,1506.25,24.21,2.01,4673.0,2.7,8.64,664.0,0.35
1570,2015-12-17,1476.5,28.08,-0.64,4550.0,-1.19,8.61,445.57,-3.04
1571,2015-12-16,1486.0,51.81,1.02,4605.0,0.71,8.88,431.32,4.96
1572,2015-12-15,1471.0,31.59,-1.44,4572.5,-2.3,8.46,264.52,2.3
1573,2015-12-14,1492.5,25.34,0.62,4680.0,0.06,8.27,298.19,-1.31
1574,2015-12-11,1483.25,37.75,-0.57,4677.0,1.88,8.38,364.77,-3.57
1575,2015-12-10,1491.75,29.3,0.07,4590.5,0.01,8.69,182.6,0.7
1576,2015-12-09,1490.75,29.72,0.93,4590.0,0.39,8.63,300.71,3.85
1577,2015-12-08,1477.0,36.78,-0.54,4572.0,0.48,8.31,372.2,-0.36
1578,2015-12-07,1485.0,23.71,-1.98,4550.0,-1.32,8.34,460.23,-6.19
1579,2015-12-04,1515.0,35.96,2.75,4611.0,0.89,8.89,403.1,1.95
1580,2015-12-03,1474.5,21.39,-0.84,4570.5,0.38,8.72,523.55,-0.11
1581,2015-12-02,1487.0,18.08,1.14,4553.0,-1.19,8.73,212.9,-1.69
1582,2015-12-01,1470.25,23.13,1.61,4608.0,0.81,8.88,734.73,-1.44
1583,2015-11-30,1447.0,14.89,-0.79,4571.0,-0.1,9.01,720.67,6.5
1584,2015-11-27,1458.5,12.81,-2.9,4575.5,-1.35,8.46,154.91,0.48
1585,2015-11-26,1502.0,9.89,2.88,4638.0,2.16,,,
1586,2015-11-25,1460.0,68.11,0.99,4540.0,-1.73,8.42,244.97,5.38
1587,2015-11-24,1445.75,7.91,0.7,4620.0,3.54,7.99,291.45,1.27
1588,2015-11-23,1435.75,13.14,-0.81,4462.0,-2.02,7.89,355.46,-0.25
1589,2015-11-20,1447.5,9.07,-1.3,4554.0,-1.11,7.91,232.68,2.33
1590,2015-11-19,1466.5,7.56,-0.41,4605.0,0.05,7.73,164.1,-0.26
1591,2015-11-18,1472.5,15.92,-0.1,4602.5,-1.46,7.75,282.4,4.03
1592,2015-11-17,1474.0,55.16,0.2,4670.5,-0.68,7.45,189.11,-2.74
1593,2015-11-16,1471.0,35.15,-1.74,4702.5,-2.16,7.66,185.85,0.0
1594,2015-11-13,1497.0,21.83,-0.03,4806.5,-0.69,7.66,294.51,4.5
1595,2015-11-12,1497.5,35.23,-1.74,4840.0,-1.73,7.33,399.14,-6.62
1596,2015-11-11,1524.0,22.24,0.66,4925.0,-0.14,7.85,214.8,-1.13
1597,2015-11-10,1514.0,43.4,-0.23,4932.0,-0.44,7.94,263.96,0.89
1598,2015-11-09,1517.5,29.5,-0.65,4954.0,-0.49,7.87,177.92,-3.91
1599,2015-11-06,1527.5,41.09,1.13,4978.5,-0.56,8.19,170.04,0.12
1600,2015-11-05,1510.5,24.47,0.33,5006.5,-2.4,8.18,165.91,-0.37
1601,2015-11-04,1505.5,43.08,0.17,5129.5,-0.68,8.21,472.57,1.36
1602,2015-11-03,1503.0,23.3,0.57,5164.5,0.91,8.1,233.84,0.75
1603,2015-11-02,1494.5,16.77,1.0,5118.0,0.1,8.04,218.6,1.9
1604,2015-10-30,1479.75,20.29,0.51,5113.0,-0.28,7.89,173.86,-0.38
1605,2015-10-29,1472.25,43.18,-0.84,5127.5,-1.15,7.92,167.31,-0.63
1606,2015-10-28,1484.75,36.19,0.54,5187.0,-0.39,7.97,358.16,4.59
1607,2015-10-27,1476.75,24.98,-0.22,5207.5,0.41,7.62,268.77,2.01
1608,2015-10-26,1480.0,22.55,-1.2,5186.0,0.14,7.47,168.78,-1.84
1609,2015-10-23,1498.0,19.62,0.44,5179.0,-0.97,7.61,199.47,-0.78
1610,2015-10-22,1491.5,21.05,-1.62,5229.5,0.73,7.67,329.16,0.39
1611,2015-10-21,1516.0,20.7,-1.88,5191.5,-0.18,7.64,345.78,-5.21
1612,2015-10-20,1545.0,92.79,0.72,5201.0,-0.12,8.06,241.54,3.07
1613,2015-10-19,1534.0,20.77,-1.6,5207.0,-1.18,7.82,250.66,1.43
1614,2015-10-16,1559.0,23.98,-0.06,5269.0,-1.06,7.71,332.85,-0.13
1615,2015-10-15,1560.0,37.1,-1.23,5325.5,0.39,7.72,770.7,-8.85
1616,2015-10-14,1579.5,25.91,-0.06,5305.0,1.05,8.47,551.37,-7.03
1617,2015-10-13,1580.5,41.63,-0.03,5250.0,-0.96,9.11,222.37,-1.19
1618,2015-10-12,1581.0,51.58,-1.3,5301.0,0.04,9.22,177.39,-2.33
1619,2015-10-09,1601.75,49.67,3.36,5299.0,2.76,9.44,146.83,-0.21
1620,2015-10-08,1549.75,39.39,-1.1,5156.5,-0.98,9.46,256.94,0.53
1621,2015-10-07,1567.0,41.97,1.49,5207.5,0.42,9.41,306.12,-0.11
1622,2015-10-06,1544.0,25.06,-0.79,5185.5,-0.09,9.42,351.71,4.78
1623,2015-10-05,1556.25,25.17,0.35,5190.0,0.86,8.99,420.86,3.45
1624,2015-10-02,1550.75,23.36,-0.53,5146.0,1.4,8.69,232.7,5.72
1625,2015-10-01,1559.0,22.94,-0.89,5075.0,-1.48,8.22,186.16,-0.72
1626,2015-09-30,1573.0,22.46,0.8,5151.0,3.41,8.28,251.08,3.5
1627,2015-09-29,1560.5,75.06,0.82,4981.0,0.31,8.0,321.45,-3.73
1628,2015-09-28,1547.75,22.09,-1.2,4965.5,-1.38,8.31,354.01,-3.15
1629,2015-09-25,1566.5,16.25,-0.76,5035.0,-0.81,8.58,637.71,0.35
1630,2015-09-24,1578.5,20.22,0.1,5076.0,0.42,8.55,518.42,5.04
1631,2015-09-23,1577.0,20.9,-0.76,5055.0,-0.39,8.14,360.35,4.49
1632,2015-09-22,1589.0,18.71,-1.76,5075.0,-3.43,7.79,184.52,-3.11
1633,2015-09-21,1617.5,12.73,-0.52,5255.0,0.42,8.04,251.87,0.37
1634,2015-09-18,1626.0,27.37,-0.44,5233.0,-2.98,8.01,319.89,0.88
1635,2015-09-17,1633.25,31.61,0.42,5394.0,0.13,7.94,293.43,-1.37
1636,2015-09-16,1626.5,40.62,0.79,5387.0,1.04,8.05,199.89,3.21
1637,2015-09-15,1613.75,28.05,0.09,5331.5,0.8,7.8,302.83,1.96
1638,2015-09-14,1612.25,31.99,-1.23,5289.0,-1.7,7.65,310.86,-2.17
1639,2015-09-11,1632.25,52.09,0.14,5380.5,-0.21,7.82,447.63,-7.46
1640,2015-09-10,1630.0,36.14,0.46,5392.0,0.76,8.45,230.73,-0.12
1641,2015-09-09,1622.5,43.06,-0.06,5351.5,-0.03,8.46,207.19,-0.47
1642,2015-09-08,1623.5,29.91,1.88,5353.0,4.25,8.5,366.77,2.41
1643,2015-09-07,1593.5,13.08,-0.56,5135.0,0.59,,,
1644,2015-09-04,1602.5,37.65,-1.4,5105.0,-2.2,8.3,378.64,-2.47
1645,2015-09-03,1625.25,30.24,1.86,5220.0,2.05,8.51,404.55,0.71
1646,2015-09-02,1595.5,30.7,-0.25,5115.0,0.96,8.45,543.52,1.56
1647,2015-09-01,1599.5,28.29,-0.14,5066.5,-1.51,8.32,468.27,-1.19
1648,2015-08-28,1601.75,24.12,2.78,5144.0,0.37,8.45,702.63,7.23
1649,2015-08-27,1558.5,19.8,1.88,5125.0,4.2,7.88,579.89,7.95
1650,2015-08-26,1529.75,17.21,-1.69,4918.5,-2.71,7.3,1310.0,-4.82
1651,2015-08-25,1556.0,25.13,2.4,5055.5,2.24,7.67,561.17,-5.54
1652,2015-08-24,1519.5,4.47,-1.86,4944.5,-2.25,8.12,783.43,-7.31
1653,2015-08-21,1548.25,21.67,-1.73,5058.5,-0.62,8.76,560.71,-3.2
1654,2015-08-20,1575.5,20.73,1.22,5090.0,1.76,9.05,384.65,-0.98
1655,2015-08-19,1556.5,29.77,0.16,5002.0,-0.36,9.14,317.45,-1.93
1656,2015-08-18,1554.0,59.04,-0.96,5020.0,-1.77,9.32,268.66,-3.32
1657,2015-08-17,1569.0,17.54,-0.87,5110.5,-1.12,9.64,312.18,-0.62
1658,2015-08-14,1582.75,22.2,0.44,5168.5,-0.17,9.7,304.35,-0.1
1659,2015-08-13,1575.75,33.93,-0.96,5177.5,-0.08,9.71,355.38,-1.92
1660,2015-08-12,1591.0,40.5,0.11,5181.5,0.66,9.9,403.25,1.54
1661,2015-08-11,1589.25,36.69,-1.96,5147.5,-2.79,9.75,273.72,-2.79
1662,2015-08-10,1621.0,35.59,1.76,5295.5,2.7,10.03,526.43,2.66
1663,2015-08-07,1593.0,40.1,-0.22,5156.5,-0.52,9.77,343.05,-2.01
1664,2015-08-06,1596.5,19.52,-0.13,5183.5,-0.12,9.97,261.19,-0.3
1665,2015-08-05,1598.5,16.91,-1.37,5189.5,-0.61,10.0,712.33,-1.38
1666,2015-08-04,1620.75,18.5,0.31,5221.5,0.62,10.14,295.33,-0.59
1667,2015-08-03,1615.75,28.39,-0.35,5189.5,-0.66,10.2,345.75,0.0
1668,2015-07-31,1621.5,24.51,-1.49,5224.0,-0.59,10.2,483.86,-1.45
1669,2015-07-30,1646.0,11.41,-1.2,5255.0,-1.33,10.35,188.59,-0.67
1670,2015-07-29,1666.0,26.72,0.45,5326.0,0.38,10.42,261.34,0.29
1671,2015-07-28,1658.5,9.72,1.04,5306.0,2.14,10.39,236.19,1.07
1672,2015-07-27,1641.5,11.22,-0.23,5195.0,-1.36,10.28,307.29,-0.29
1673,2015-07-24,1645.25,14.65,0.5,5266.5,0.21,10.31,251.87,-3.01
1674,2015-07-23,1637.0,24.73,-1.36,5255.5,-1.87,10.63,314.97,-1.21
1675,2015-07-22,1659.5,39.88,-0.09,5355.5,-1.8,10.76,268.63,1.03
1676,2015-07-21,1661.0,58.5,-1.67,5453.5,-0.12,10.65,267.36,-2.65
1677,2015-07-20,1689.25,16.67,-0.54,5460.0,-0.39,10.94,279.76,-0.64
1678,2015-07-17,1698.5,16.65,-1.12,5481.5,-1.17,11.01,186.24,0.27
1679,2015-07-16,1717.75,25.88,-0.16,5546.5,0.05,10.98,361.0,-0.27
1680,2015-07-15,1720.5,23.3,0.58,5543.5,-0.75,11.01,308.67,-2.74
1681,2015-07-14,1710.5,16.11,0.48,5585.5,0.04,11.32,253.97,-1.82
1682,2015-07-13,1702.25,30.75,0.92,5583.0,0.01,11.53,425.11,1.95
1683,2015-07-10,1686.75,29.59,-0.16,5582.5,-0.51,11.31,221.66,0.71
1684,2015-07-09,1689.5,23.26,1.69,5611.0,2.3,11.23,419.08,-0.18
1685,2015-07-08,1661.5,39.91,0.29,5485.0,1.75,11.25,509.26,-3.35
1686,2015-07-07,1656.75,63.4,-1.76,5390.5,-3.16,11.64,355.86,-2.02
1687,2015-07-06,1686.5,24.12,-1.06,5566.5,-3.21,11.88,438.53,0.34
1688,2015-07-03,1704.5,20.08,-0.83,5751.0,-0.63,,,
1689,2015-07-02,1718.75,29.91,-0.16,5787.5,0.08,11.84,325.87,0.94
1690,2015-07-01,1721.5,32.61,2.18,5783.0,0.35,11.73,577.4,1.47
1691,2015-06-30,1684.75,29.62,-0.62,5763.0,-0.6,11.56,368.61,0.87
1692,2015-06-29,1695.25,25.27,-0.35,5797.5,0.15,11.46,404.29,-2.05
1693,2015-06-26,1701.25,24.8,-1.13,5789.0,0.59,11.7,1320.0,-2.42
1694,2015-06-25,1720.75,19.35,0.39,5755.0,-0.23,11.99,255.27,0.93
1695,2015-06-24,1714.0,21.31,-0.51,5768.0,0.27,11.88,257.61,-2.38
1696,2015-06-23,1722.75,27.15,0.94,5752.5,1.71,12.17,533.53,2.53
1697,2015-06-22,1706.75,25.1,0.93,5656.0,-0.19,11.87,622.98,-0.17
1698,2015-06-19,1691.0,28.3,-0.57,5666.5,-1.4,11.89,486.39,0.51
1699,2015-06-18,1700.75,24.76,-0.22,5747.0,0.01,11.83,530.34,-1.0
1700,2015-06-17,1704.5,27.1,-0.15,5746.5,-0.04,11.95,442.17,-2.53
1701,2015-06-16,1707.0,60.9,-0.07,5749.0,-1.3,12.26,498.22,-0.49
1702,2015-06-15,1708.25,51.49,-1.43,5825.0,-1.5,12.32,769.14,0.98
1703,2015-06-12,1733.0,34.47,-0.66,5913.5,0.43,12.2,303.43,-1.13
1704,2015-06-11,1744.5,28.9,-0.58,5888.0,-2.37,12.34,248.15,-0.96
1705,2015-06-10,1754.75,52.95,0.52,6031.0,1.08,12.46,497.08,1.71
1706,2015-06-09,1745.75,54.33,0.04,5966.5,0.16,12.25,423.35,1.49
1707,2015-06-08,1745.0,36.98,-0.16,5957.0,0.3,12.07,409.71,-1.07
1708,2015-06-05,1747.75,46.67,0.37,5939.0,0.34,12.2,432.21,1.58
1709,2015-06-04,1741.25,17.95,-0.54,5919.0,-1.4,12.01,612.77,0.59
1710,2015-06-03,1750.75,20.4,0.73,6003.0,-0.62,11.94,817.65,-2.69
1711,2015-06-02,1738.0,18.82,-1.21,6040.5,0.69,12.27,1110.0,-0.89
1712,2015-06-01,1759.25,21.63,1.22,5999.0,-0.3,12.38,1810.0,16.46
1713,2015-05-29,1738.0,38.25,-2.06,6017.0,-1.42,10.63,1800.0,4.11
1714,2015-05-28,1774.5,21.46,2.23,6103.5,0.09,10.21,345.83,2.2
1715,2015-05-27,1735.75,29.3,-0.83,6098.0,-0.32,9.99,425.49,0.6
1716,2015-05-26,1750.25,16.51,-0.98,6117.5,-0.94,9.93,271.02,0.61
1717,2015-05-22,1767.5,18.03,-0.28,6175.5,-1.34,9.87,237.42,1.75
1718,2015-05-21,1772.5,28.03,-0.62,6259.5,0.72,9.7,296.96,1.36
1719,2015-05-20,1783.5,17.8,-0.31,6215.0,-0.14,9.57,315.62,-0.1
1720,2015-05-19,1789.0,65.11,-1.21,6223.5,-2.38,9.58,432.03,0.52
1721,2015-05-18,1811.0,26.61,-1.84,6375.0,-0.5,9.53,347.06,2.8
1722,2015-05-15,1845.0,24.41,-0.86,6407.0,0.05,9.27,366.53,2.21
1723,2015-05-14,1861.0,25.31,-0.8,6403.5,-0.33,9.07,219.18,0.44
1724,2015-05-13,1876.0,30.57,-0.74,6425.0,0.11,9.03,251.35,1.8
1725,2015-05-12,1890.0,38.05,0.84,6418.0,0.6,8.87,297.61,2.31
1726,2015-05-11,1874.25,23.36,-0.57,6380.0,-0.18,8.67,251.11,-1.14
1727,2015-05-08,1885.0,35.55,0.29,6391.5,0.09,8.77,472.71,-1.02
1728,2015-05-07,1879.5,32.79,-2.08,6385.5,-0.41,8.86,695.38,2.19
1729,2015-05-06,1919.5,29.27,-2.96,6412.0,-0.25,8.67,717.17,-1.59
1730,2015-05-05,1978.0,41.47,3.4,6428.0,0.08,8.81,265.54,-2.22
1731,2015-05-01,1913.0,30.25,-0.83,6423.0,1.71,9.08,206.4,-1.41
1732,2015-04-30,1929.0,36.51,2.32,6315.0,3.05,9.21,341.22,-3.26
1733,2015-04-29,1885.25,23.38,0.48,6128.0,0.03,9.52,405.97,2.37
1734,2015-04-28,1876.25,25.03,2.07,6126.0,0.49,9.3,121.79,-0.43
1735,2015-04-27,1838.25,16.74,0.81,6096.0,1.18,9.34,198.67,1.52
1736,2015-04-24,1823.5,23.61,2.57,6025.0,1.16,9.2,233.53,0.71
1737,2015-04-23,1777.75,17.2,-1.63,5956.0,0.77,9.14,251.36,2.24
1738,2015-04-22,1807.25,14.34,-0.58,5910.5,-0.36,8.94,155.32,0.85
1739,2015-04-21,1817.75,20.75,0.3,5932.0,-0.96,8.86,194.53,-2.74
1740,2015-04-20,1812.25,14.26,-0.26,5989.5,-1.59,9.11,155.89,2.02
1741,2015-04-17,1817.0,22.0,-0.25,6086.5,0.0,8.93,228.57,-3.15
1742,2015-04-16,1821.5,30.04,0.52,6086.5,2.12,9.22,182.49,-0.11
1743,2015-04-15,1812.0,77.52,1.29,5960.0,0.25,9.23,361.74,-0.43
1744,2015-04-14,1789.0,45.93,1.69,5945.0,-0.65,9.27,340.35,1.87
1745,2015-04-13,1759.25,41.73,0.0,5984.0,-0.54,9.1,219.41,-2.47
1746,2015-04-10,1759.25,76.07,0.13,6016.5,0.35,9.33,202.63,2.53
1747,2015-04-09,1757.0,97.51,-0.52,5995.5,-0.14,9.1,302.42,-1.52
1748,2015-04-08,1766.25,40.62,-0.81,6004.0,-0.84,9.24,292.78,-2.12
1749,2015-04-07,1780.75,18.02,0.01,6055.0,1.17,9.44,268.64,-0.32
1750,2015-04-02,1780.5,30.82,0.23,5985.0,-0.83,9.36,221.78,-2.5
1751,2015-04-01,1776.5,25.83,-0.42,6035.0,0.3,9.6,244.96,4.12
1752,2015-03-31,1784.0,40.63,-0.7,6017.0,-1.24,9.22,391.98,-3.56
1753,2015-03-30,1796.5,21.36,0.86,6092.5,0.51,9.56,704.65,1.7
1754,2015-03-27,1781.25,22.97,-0.41,6061.5,-1.5,9.4,231.81,-0.42
1755,2015-03-26,1788.5,17.37,0.79,6154.0,0.28,9.44,342.3,0.85
1756,2015-03-25,1774.5,20.67,-0.91,6137.0,0.19,9.36,346.4,-1.68
1757,2015-03-24,1790.75,17.0,-0.39,6125.5,-0.38,9.52,178.27,-1.5
1758,2015-03-23,1797.75,22.41,0.07,6149.0,1.8,9.66,213.1,0.05
1759,2015-03-20,1796.5,15.28,0.91,6040.5,3.43,9.66,348.15,0.42
1760,2015-03-19,1780.25,24.76,0.92,5840.0,2.23,9.62,156.62,-1.74
1761,2015-03-18,1764.0,21.84,-1.23,5712.5,-1.51,9.79,475.24,3.71
1762,2015-03-17,1786.0,67.17,1.16,5800.0,-0.94,9.44,307.27,1.29
1763,2015-03-16,1765.5,21.78,-0.07,5855.0,-0.04,9.32,298.1,-2.41
1764,2015-03-13,1766.75,30.65,1.39,5857.5,0.27,9.55,297.78,0.1
1765,2015-03-12,1742.5,82.98,0.14,5842.0,2.03,9.54,465.83,1.06
1766,2015-03-11,1740.0,29.4,-0.95,5725.5,-0.54,9.44,444.88,0.43
1767,2015-03-10,1756.75,34.72,-1.03,5756.5,-1.63,9.4,439.0,-0.63
1768,2015-03-09,1775.0,32.61,-0.18,5852.0,2.12,9.46,479.88,3.39
1769,2015-03-06,1778.25,38.29,-1.14,5730.5,-1.5,9.15,978.64,-2.87
1770,2015-03-05,1798.75,21.67,0.08,5818.0,-0.29,9.42,304.65,-1.46
1771,2015-03-04,1797.25,33.03,0.36,5835.0,0.02,9.56,683.65,4.6
1772,2015-03-03,1790.75,21.91,-0.49,5834.0,-1.35,9.14,534.15,0.11
1773,2015-03-02,1799.5,24.12,-0.8,5914.0,0.31,9.13,237.99,2.35
1774,2015-02-27,1814.0,18.52,0.53,5895.5,-0.08,8.92,311.09,0.34
1775,2015-02-26,1804.5,11.27,0.64,5900.0,1.66,8.89,161.21,0.11
1776,2015-02-25,1793.0,17.74,-0.88,5803.5,0.41,8.88,181.4,-1.22
1777,2015-02-24,1809.0,17.33,1.02,5780.0,1.78,8.99,320.49,4.17
1778,2015-02-23,1790.75,20.61,-0.13,5679.0,-0.36,8.63,407.56,-3.68
1779,2015-02-20,1793.0,39.04,-1.35,5699.5,-0.9,8.96,377.28,3.94
1780,2015-02-19,1817.5,12.47,-0.07,5751.5,0.43,8.62,185.82,2.13
1781,2015-02-18,1818.75,11.84,0.07,5727.0,0.72,8.44,233.13,-1.86
1782,2015-02-17,1817.5,26.95,-0.26,5686.0,-0.94,8.6,184.81,0.7
1783,2015-02-16,1822.25,21.3,-0.65,5740.0,0.49,,,
1784,2015-02-13,1834.25,29.19,-0.24,5712.0,-0.04,8.54,216.02,-2.4
1785,2015-02-12,1838.75,37.93,1.1,5714.0,2.11,8.75,221.28,2.22
1786,2015-02-11,1818.75,59.49,-0.76,5596.0,-0.29,8.56,195.95,-2.28
1787,2015-02-10,1832.75,34.62,-2.11,5612.0,-1.26,8.76,176.1,0.0
1788,2015-02-09,1872.25,27.46,0.25,5683.5,0.17,8.76,646.76,2.22
1789,2015-02-06,1867.5,33.18,-0.74,5674.0,-0.76,8.57,403.98,-4.78
1790,2015-02-05,1881.5,19.87,0.4,5717.5,0.22,9.0,216.38,1.12
1791,2015-02-04,1874.0,13.08,-0.68,5705.0,0.12,8.9,289.51,-1.11
1792,2015-02-03,1886.75,11.53,0.94,5698.0,3.88,9.0,512.41,0.56
1793,2015-02-02,1869.25,18.85,0.39,5485.0,-0.08,8.95,360.76,2.4
1794,2015-01-30,1862.0,15.15,2.5,5489.5,1.19,8.74,315.55,-0.34
1795,2015-01-29,1816.5,11.02,-1.69,5425.0,-0.64,8.77,431.74,1.98
1796,2015-01-28,1847.75,11.76,-0.31,5460.0,0.54,8.6,328.07,-3.37
1797,2015-01-27,1853.5,41.13,-1.33,5430.5,-3.35,8.9,209.31,-0.56
1798,2015-01-26,1878.5,25.42,2.65,5619.0,1.87,8.95,370.72,0.56
1799,2015-01-23,1830.0,28.49,-1.92,5516.0,-2.9,8.9,309.47,-1.11
