,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oli_price,oli_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change,검색량,updown,매출액,매출원가,매출총이익,영업이익,순이익,자산총계,매출총이익률,영업이익률,주당순이익EPS(달러),주가수익배수PER(배),총자산이익률ROA(%)
1392,2020-07-14,303.36,117090.0,1.32,7.16,40.29,0.47,30.0,1.08,53.91,79850.0,-7.26,96.55,53640.0,-1.38,76.02,16.19,280.95,1040.0,13.91,25490.0,37.021301,667200.0,148.18,-2.48,34.0,28437.5,-0.01,266.5,10488.58,974170.0,0.94,3414.62,54320000.0,-0.83,96.26,-0.21,1688.5,39.42,-0.09,6498.5,-1.1,23.32,316.54,2.01,64,1,26055.0625,20849.4375,5205.625,1307.0625,394.4375,39197.5625,19.96372067474174,4.999073025760547,0.42546875,568.54640625,1.05625
1393,2020-07-15,309.2,81840.0,1.93,7.16,41.2,2.26,29.21,-2.63,53.22,62580.0,-1.28,94.5,38870.0,-2.12,75.66,78.47,280.46,749.04,13.77,20250.0,36.991417,338600.0,148.66,0.33,34.5,28434.0,-0.01,266.0,10550.49,1040000.0,0.59,3361.3,49200000.0,-1.56,96.08,-0.19,1683.5,32.62,-0.3,6386.0,-1.73,24.79,466.3,6.3,54,1,26093.625,20874.375,5219.25,1315.625,397.375,39315.625,19.98501681734439,5.022914153236006,0.4271875,571.2815625,1.0625
1394,2020-07-16,300.13,71500.0,-2.93,7.16,40.75,-1.09,27.08,-7.29,51.77,57710.0,-2.72,85.05,56050.0,-10.0,75.18,12.86,279.41,447.56,13.6,13900.0,35.427277,422200.0,141.91,-4.55,34.5,28431.0,-0.01,265.5,10473.83,873490.0,-0.73,3210.1,49060000.0,-4.5,96.35,0.28,1670.5,43.58,-0.77,6436.5,0.79,25.1,421.31,1.25,51,0,26132.1875,20899.3125,5232.875,1324.1875,400.3125,39433.6875,20.00631295994704,5.046755280711467,0.42890625,574.01671875,1.06875
1395,2020-07-17,300.17,46650.0,0.01,7.16,40.59,-0.39,28.22,4.21,51.97,38690.0,0.39,81.59,43100.0,-4.07,75.95,18.0,280.82,446.86,13.86,12030.0,35.467125,289200.0,142.54,0.45,34.5,28431.0,0.0,265.0,10503.19,951840.0,0.28,3214.13,35970000.0,0.13,95.94,-0.43,1661.5,27.5,-0.54,6448.0,0.18,25.55,584.66,1.79,48,1,26170.75,20924.25,5246.5,1332.75,403.25,39551.75,20.027609102549693,5.070596408186926,0.430625,576.7518749999999,1.075
1396,2020-07-20,328.6,85610.0,9.47,7.16,40.81,0.54,26.58,-5.81,52.48,40310.0,0.98,87.17,43170.0,6.84,77.88,14.83,286.37,594.37,14.71,16720.0,36.274101,343700.0,145.4,2.01,34.5,28418.0,-0.05,264.5,10767.09,937330.0,2.51,3314.15,41860000.0,3.11,95.83,-0.11,1664.5,29.32,0.18,6487.5,0.61,25.67,518.1,0.45,50,1,26209.3125,20949.1875,5260.125,1341.3125,406.1875,39669.8125,20.048905245152344,5.0944375356623866,0.4323437499999999,579.48703125,1.08125
1397,2020-07-21,313.67,80790.0,-4.54,7.16,41.96,2.82,26.99,1.54,53.42,38700.0,1.79,88.09,31720.0,1.06,77.53,20.9,284.91,531.69,14.4,16860.0,36.274101,240400.0,146.07,0.46,34.5,28415.0,-0.01,264.0,10680.36,1060000.0,-0.81,3320.89,35930000.0,0.2,95.12,-0.74,1696.5,61.85,1.92,6534.5,0.72,26.03,343.74,1.42,56,0,26247.875,20974.125,5273.75,1349.875,409.125,39787.875,20.070201387754995,5.118278663137846,0.4340624999999999,582.2221875,1.0875
1398,2020-07-22,318.47,70810.0,1.53,7.16,41.9,-0.14,27.01,0.07,56.5,63120.0,5.77,87.19,26950.0,-1.02,77.96,22.9,285.85,413.72,14.57,13960.0,36.274101,174900.0,146.27,0.14,34.5,28411.0,-0.01,263.5,10706.13,841400.0,0.24,3333.16,39330000.0,0.37,94.99,-0.14,1691.0,35.74,-0.32,6486.0,-0.74,26.32,466.66,1.11,73,1,26286.4375,20999.0625,5287.375,1358.4375,412.0625,39905.9375,20.09149753035765,5.1421197906133065,0.43578125,584.95734375,1.09375
1399,2020-07-23,302.61,121640.0,-4.98,7.16,41.07,-1.98,27.71,2.59,59.14,73550.0,4.67,88.99,32730.0,2.06,77.44,13.41,281.48,668.99,13.89,22540.0,36.363766,278400.0,147.12,0.58,34.5,28406.5,-0.02,263.0,10461.42,990590.0,-2.29,3325.11,40700000.0,-0.24,94.69,-0.32,1701.0,28.48,0.59,6544.5,0.9,26.79,628.57,1.79,75,0,26325.0,21024.0,5301.0,1367.0,415.0,40024.0,20.1127936729603,5.165960918088766,0.4375,587.6925,1.1
1400,2020-07-24,283.4,96980.0,-6.35,7.16,41.29,0.54,26.75,-3.46,56.08,62260.0,-5.17,83.0,38820.0,-6.73,75.83,17.99,277.06,905.79,13.23,19550.0,34.769737,419400.0,139.85,-4.94,34.5,28406.5,0.0,262.5,10363.18,909490.0,-0.94,3196.77,42710000.0,-3.86,94.44,-0.26,1700.0,35.96,-0.06,6415.0,-1.98,27.21,306.46,1.57,60,0,26363.5625,21048.9375,5314.625,1375.5625,417.9375,40142.0625,20.13408981556295,5.189802045564226,0.43921875,590.4276562499999,1.10625
1401,2020-07-27,307.92,80240.0,8.65,7.16,41.6,0.75,25.38,-5.12,55.07,38210.0,-1.8,83.52,20880.0,0.63,78.2,70.61,285.69,774.79,14.48,17730.0,34.968987,378400.0,140.22,0.27,34.5,28389.0,-0.06,262.7,10536.27,912980.0,1.67,3205.23,29930000.0,0.26,93.67,-0.82,1708.0,20.57,0.47,6420.5,0.09,27.74,402.62,1.95,47,1,26402.125,21073.875,5328.25,1384.125,420.875,40260.125,20.155385958165603,5.213643173039686,0.4409375,593.1628125,1.1125
1402,2020-07-28,295.3,79040.0,-4.1,7.16,41.04,-1.35,26.11,2.88,56.75,29840.0,3.05,83.91,21640.0,0.47,76.87,24.46,280.17,607.51,13.63,20590.0,35.038727,267400.0,141.42,0.86,34.5,28385.0,-0.01,262.9,10402.09,811000.0,-1.27,3227.96,28940000.0,0.71,93.7,0.03,1724.0,33.01,0.94,6477.0,0.88,27.35,260.79,-1.41,47,0,26440.6875,21098.8125,5341.875,1392.6875,423.8125,40378.1875,20.176682100768254,5.237484300515146,0.44265625,595.89796875,1.11875
1403,2020-07-29,299.82,47130.0,1.53,7.16,41.27,0.56,26.55,1.69,58.11,32140.0,2.4,86.93,28800.0,3.6,78.61,17.35,285.94,484.0,14.51,19690.0,35.766006,251400.0,143.72,1.62,34.5,29000.0,2.17,263.1,10542.94,878490.0,1.35,3294.55,32490000.000000004,2.06,93.45,-0.27,1725.0,24.5,0.06,6474.0,-0.05,28.33,299.89,3.58,43,1,26479.25,21123.75,5355.5,1401.25,426.75,40496.25,20.197978243370905,5.261325427990606,0.4443749999999999,598.633125,1.125
1404,2020-07-30,297.5,38110.0,-0.77,7.16,39.92,-3.27,25.9,-2.45,57.81,32580.0,-0.52,85.0,22450.0,-2.22,81.41,29.14,291.57,905.76,15.36,25670.0,35.467125,190000.0,142.86,-0.59,34.5,29175.0,0.6,263.3,10587.81,897260.0,0.43,3286.82,34070000.0,-0.23,93.02,-0.46,1720.0,32.52,-0.29,6430.5,-0.67,28.12,325.01,-0.74,41,0,26517.8125,21148.6875,5369.125,1409.8125,429.6875,40614.3125,20.21927438597356,5.285166555466066,0.44609375,601.36828125,1.13125
1405,2020-07-31,286.15,61230.0,-3.82,7.16,40.27,0.88,26.64,2.86,60.2,52250.0,4.13,85.39,25810.0,0.46,81.05,33.29,290.39,639.6,15.1,26310.0,35.775967,197300.0,144.57,1.19,34.7,29000.0,-0.6,263.5,10745.27,1090000.0,1.49,3310.01,35380000.0,0.71,93.35,0.35,1713.5,51.66,-0.38,6413.0,-0.27,27.58,402.7,-1.92,44,0,26556.375,21173.625,5382.75,1418.375,432.625,40732.375,20.240570528576207,5.309007682941526,0.4478125,604.1034374999999,1.1375
1406,2020-08-03,297.0,44050.0,3.79,7.07,41.01,1.84,26.48,-0.6,60.38,34050.0,0.3,86.17,28030.0,0.91,83.23,50.51,295.66,551.6,16.0,17000.0,37.369995,516300.0,148.84,2.95,34.7,30200.0,4.14,263.7,10902.8,904390.0,1.47,3367.97,40750000.0,1.75,93.54,0.2,1752.0,62.26,2.25,6490.0,1.2,28.43,422.87,3.08,41,1,26594.9375,21198.5625,5396.375,1426.9375,435.5625,40850.4375,20.261866671178858,5.332848810416986,0.44953125,606.83859375,1.14375
1407,2020-08-04,297.4,42070.0,0.13,7.07,41.7,1.68,27.17,2.61,58.3,37520.0,-3.44,89.0,38400.0,3.28,83.71,23.91,300.0,484.27,16.69,12100.0,37.399883,308500.0,149.95,0.75,34.7,33000.0,9.27,263.9,10941.17,886040.0,0.35,3371.69,44230000.0,0.11,93.38,-0.17,1770.0,45.85,1.03,6453.0,-0.57,28.68,501.5,0.88,39,1,26633.5,21223.5,5410.0,1435.5,438.5,40968.5,20.28316281378151,5.356689937892446,0.45125,609.57375,1.15
1408,2020-08-05,297.0,24890.0,-0.13,7.07,42.19,1.18,27.11,-0.22,58.36,22690.0,0.1,88.15,19020.0,-0.96,83.34,23.14,299.69,580.44,16.65,12850.0,38.107231,301000.0,152.98,2.02,34.7,33100.0,0.3,264.1,10998.4,887010.0,0.52,3377.56,38580000.0,0.17,92.87,-0.55,1767.0,48.21,-0.17,6494.5,0.64,31.02,984.58,8.16,37,0,26672.0625,21248.4375,5423.625,1444.0625,441.4375,41086.5625,20.30445895638416,5.380531065367906,0.45296875,612.30890625,1.15625
1409,2020-08-06,297.92,29960.0,0.31,7.07,41.95,-0.57,26.74,-1.36,55.81,36680.0,-4.37,88.73,20530.0,0.66,83.15,40.74,299.53,365.41,16.59,10840.0,38.167011,577800.0,152.76,-0.14,34.7,33096.0,-0.01,264.3,11108.07,876410.0,1.0,3386.46,41530000.0,0.26,92.79,-0.09,1777.5,36.43,0.59,6478.5,-0.25,32.48,869.34,4.71,36,1,26710.625,21273.375,5437.25,1452.625,444.375,41204.625,20.32575509898681,5.404372192843366,0.4546875,615.0440625,1.1625
1410,2020-08-07,290.54,44480.0,-2.48,7.07,41.22,-1.74,26.77,0.11,54.32,33820.0,-2.67,85.38,24600.0,-3.78,81.73,22.38,296.2,454.92,16.03,17870.0,38.01757,368900.0,153.08,0.21,34.7,33096.0,0.0,264.5,11010.98,891080.0,-0.87,3354.04,40390000.0,-0.96,93.44,0.7,1771.0,32.59,-0.37,6308.0,-2.63,34.85,829.03,7.3,37,0,26749.1875,21298.3125,5450.875,1461.1875,447.3125,41322.6875,20.347051241589465,5.428213320318826,0.45640625,617.7792187499999,1.16875
1411,2020-08-10,283.71,37610.0,-2.35,7.07,41.94,1.75,27.05,1.05,53.25,26080.0,-1.97,81.98,33650.0,-3.98,81.14,11.64,296.19,442.27,16.04,11620.0,38.137119,353100.0,152.78,-0.2,34.7,33079.0,-0.05,264.5,10968.36,894840.0,-0.39,3379.25,38140000.0,0.75,93.58,0.15,1786.0,36.4,0.85,6396.5,1.4,37.61,1310.0,7.92,36,0,26787.75,21323.25,5464.5,1469.75,450.25,41440.75,20.36834738419212,5.452054447794286,0.458125,620.514375,1.175
1412,2020-08-11,274.88,43130.0,-3.11,7.07,41.61,-0.79,26.53,-1.92,52.64,23590.0,-1.15,81.0,19420.0,-1.2,79.94,13.82,293.1,705.49,15.51,15200.0,38.176971,443400.0,154.09,0.86,34.7,33070.5,-0.03,264.5,10782.82,969230.0,-1.69,3340.29,40050000.0,-1.15,93.63,0.05,1786.0,37.81,0.0,6386.0,-0.16,37.61,1090.0,0.0,43,0,26826.3125,21348.1875,5478.125,1478.3125,453.1875,41558.8125,20.389643526794767,5.475895575269746,0.45984375,623.24953125,1.18125
1413,2020-08-12,310.95,109490.0,13.12,7.07,42.67,2.55,26.32,-0.79,50.97,46880.0,-3.17,81.98,22100.0,1.21,83.08,106.9,302.57,648.56,17.07,18420.0,38.714962,337300.0,154.68,0.38,34.7,33070.5,0.0,264.5,11012.24,811570.0,2.13,3319.27,37830000.0,-0.63,93.44,-0.2,1787.0,30.2,0.06,6432.5,0.73,38.74,771.37,3.0,56,1,26864.875,21373.125,5491.75,1486.875,456.125,41676.875,20.41093966939742,5.499736702745206,0.4615625,625.9846875,1.1875
1414,2020-08-13,324.2,102130.0,4.26,7.07,42.24,-1.01,25.78,-2.05,50.39,22130.0,-1.14,81.8,13580.0,-0.22,82.2,25.32,299.56,507.4,16.51,12740.0,38.455929,274700.0,154.54,-0.09,34.7,33066.0,-0.01,264.5,11042.5,750920.0,0.27,3320.73,32430000.0,0.04,93.33,-0.12,1763.5,33.92,-1.32,6256.0,-2.74,39.5,1170.0,1.96,52,1,26903.4375,21398.0625,5505.375,1495.4375,459.0625,41794.9375,20.43223581200007,5.523577830220666,0.46328125,628.71984375,1.19375
1415,2020-08-14,330.14,62890.0,1.83,7.07,42.01,-0.54,25.83,0.19,52.24,28040.0,3.67,81.93,12060.0,0.16,82.13,20.79,299.38,362.89,16.45,12000.0,38.216824,177900.0,154.17,-0.24,34.7,33066.0,0.0,264.5,11019.3,729020.0,-0.21,3360.1,30600000.0,1.19,93.1,-0.25,1746.0,30.98,-0.99,6366.5,1.77,39.65,788.35,0.38,46,1,26942.0,21423.0,5519.0,1504.0,462.0,41913.0,20.45353195460272,5.5474189576961255,0.4649999999999999,631.4549999999999,1.2
1416,2020-08-17,367.13,101210.0,11.2,7.07,42.89,2.09,26.64,3.14,53.42,35810.0,2.26,82.92,15100.0,1.21,83.19,26.35,302.75,309.52,17.08,11740.0,38.764771,296100.0,155.17,0.64,34.7,33049.0,-0.05,264.4,11129.73,741240.0,1.0,3438.8,43460000.0,2.34,92.85,-0.27,1756.0,29.51,0.57,6446.0,1.25,39.68,674.36,0.08,52,1,26980.5625,21447.9375,5532.625,1512.5625,464.9375,42031.0625,20.47482809720537,5.571260085171586,0.46671875,634.19015625,1.20625
1417,2020-08-18,377.42,82370.0,2.8,7.07,42.89,0.0,26.89,0.94,52.56,21880.0,-1.61,82.18,16160.0,-0.89,82.21,13.33,301.15,340.15,16.79,11410.0,38.605366,302100.0,155.37,0.13,34.7,33080.5,0.1,264.3,11210.84,736480.0,0.73,3451.09,38070000.0,0.36,92.27,-0.62,1773.5,43.09,1.0,6567.5,1.88,37.83,923.42,-4.66,58,1,27019.125,21472.875,5546.25,1521.125,467.875,42149.125,20.496124239808022,5.595101212647046,0.4684375,636.9253125,1.2125
1418,2020-08-19,375.71,61030.0,-0.45,7.07,42.93,0.09,26.57,-1.19,50.09,24930.0,-4.7,79.65,18740.0,-3.08,81.2,16.05,299.44,399.18,16.47,10310.0,37.888054,305400.0,152.96,-1.55,34.7,33076.5,-0.01,264.2,11146.46,752240.0,-0.57,3408.13,40570000.0,-1.24,92.89,0.67,1793.5,34.28,1.13,6685.0,1.79,37.67,664.14,-0.42,55,0,27057.6875,21497.8125,5559.875,1529.6875,470.8125,42267.1875,20.517420382410677,5.618942340122506,0.47015625,639.66046875,1.21875
1419,2020-08-20,400.37,103060.0,6.56,7.07,42.58,-0.82,26.24,-1.24,48.58,25010.0,-3.01,78.55,12270.0,-1.38,80.18,16.19,296.78,633.17,16.04,16500.0,37.519436,451300.0,150.37,-1.69,34.0,33072.5,-0.01,264.1,11264.95,830320.0,1.06,3363.9,33560000.0,-1.3,92.79,-0.11,1789.5,39.32,-0.22,6601.5,-1.25,37.67,493.41,0.0,61,1,27096.25,21522.75,5573.5,1538.25,473.75,42385.25,20.538716525013324,5.642783467597965,0.471875,642.395625,1.225
1420,2020-08-21,410.0,107450.0,2.41,7.07,42.34,-0.56,25.98,-0.99,49.62,25230.0,2.14,79.58,11190.0,1.31,80.18,8.5,298.79,413.06,16.39,10790.0,37.59914,177000.0,151.39,0.68,34.0,33072.5,0.0,264.0,11311.8,879960.0,0.42,3380.68,28750000.0,0.5,93.25,0.5,1765.0,44.34,-1.37,6490.0,-1.69,36.55,721.81,-2.97,67,1,27134.8125,21547.6875,5587.125,1546.8125,476.6875,42503.3125,20.560012667615972,5.666624595073426,0.47359375,645.1307812499999,1.23125
1421,2020-08-24,402.84,100320.0,-1.75,7.07,42.62,0.66,27.82,7.08,52.64,42920.0,6.09,81.44,17130.0,2.34,80.77,43.84,301.9,348.04,16.85,11780.0,38.306488,290600.0,154.0,1.73,34.0,33055.5,-0.05,263.3,11379.72,837050.0,0.6,3385.64,26620000.0,0.15,93.3,0.05,1770.5,27.87,0.31,6516.0,0.4,38.29,812.52,4.76,58,0,27173.375,21572.625,5600.75,1555.375,479.625,42621.375,20.58130881021863,5.690465722548886,0.4753125,647.8659375,1.2374999999999998
1422,2020-08-25,404.67,53290.0,0.45,7.07,43.35,1.71,28.96,4.1,53.88,50640.0,2.36,81.24,14510.0,-0.25,81.61,7.9,304.83,363.31,17.39,11630.0,38.525661,246900.0,154.88,0.57,34.0,33051.5,-0.01,262.6,11466.47,719870.0,0.76,3373.58,27710000.0,-0.36,93.02,-0.3,1775.5,26.24,0.28,6529.0,0.2,38.08,443.85,-0.54,52,1,27211.9375,21597.5625,5614.375,1563.9375,482.5625,42739.4375,20.60260495282128,5.714306850024346,0.47703125,650.60109375,1.24375
1423,2020-08-26,430.63,71200.0,6.42,7.07,43.39,0.09,28.97,0.03,50.43,45370.0,-6.4,83.42,32050.0,2.68,81.6,19.77,305.81,339.87,17.58,11530.0,38.565514,322900.0,155.12,0.16,34.0,33042.5,-0.03,261.9,11665.06,738610.0,1.73,3329.74,29450000.0,-1.3,93.01,-0.01,1780.0,27.52,0.25,6594.0,1.0,36.72,635.46,-3.58,53,1,27250.5,21622.5,5628.0,1572.5,485.5,42857.5,20.62390109542393,5.738147977499806,0.47875,653.33625,1.25
1424,2020-08-27,447.75,118470.0,3.98,7.07,43.04,-0.81,28.73,-0.83,50.12,31800.0,-0.61,85.42,25200.0,2.4,79.62,29.97,302.33,553.42,16.9,17890.0,38.934139,391200.0,157.01,1.21,34.0,33042.5,0.0,261.2,11625.34,773520.0,-0.34,3350.11,23710000.0,0.61,93.0,-0.01,1781.0,28.44,0.06,6621.0,0.41,35.95,593.13,-2.1,60,1,27289.0625,21647.4375,5641.625,1581.0625,488.4375,42975.5625,20.645197238026583,5.761989104975266,0.48046875,656.07140625,1.25625
1425,2020-08-28,442.68,100410.0,-1.13,7.07,42.97,-0.16,29.88,4.0,50.48,21510.0,0.72,85.39,18650.0,-0.04,81.17,16.32,307.91,570.4,17.86,13990.0,39.382458,296900.0,158.32,0.84,34.0,33042.5,0.0,260.5,11695.63,694250.0,0.6,3403.81,27130000.0,1.6,92.37,-0.68,1800.0,38.94,1.07,6667.0,0.69,35.53,471.05,-1.17,63,0,27327.625,21672.375,5655.25,1589.625,491.375,43093.625,20.666493380629237,5.785830232450726,0.4821875,658.8065625,1.2625
1426,2020-08-31,498.32,118370.0,12.57,7.07,42.61,-0.84,29.02,-2.88,49.01,30000.0,-2.91,85.0,21530.0,-0.46,80.57,16.88,307.22,337.81,17.81,12090.0,39.173237,390400.0,157.91,-0.26,34.0,33033.75,-0.025,260.7,11775.46,940530.0,0.68,3395.68,32350000.0,-0.24,92.14,-0.25,1808.25,43.48,0.995,6677.25,0.5,33.43,1440.0,-5.91,98,1,27366.1875,21697.3125,5668.875,1598.1875,494.3125,43211.6875,20.687789523231885,5.8096713599261856,0.48390625,661.54171875,1.2687499999999998
1427,2020-09-01,475.05,90120.0,-4.67,7.0,42.76,0.35,28.1,-3.17,49.74,28610.0,1.49,93.5,39460.0,10.0,81.96,16.58,313.32,474.0,18.81,10280.0,40.24921,406600.0,161.89,2.52,34.0,33025.0,-0.05,260.9,11939.67,812610.0,1.39,3410.61,24700000.0,0.44,92.34,0.22,1816.5,48.02,0.92,6687.5,0.31,38.62,1570.0,15.52,95,0,27404.75,21722.25,5682.5,1606.75,497.25,43329.75,20.709085665834536,5.833512487401646,0.485625,664.276875,1.275
1428,2020-09-02,447.37,96180.0,-5.83,7.0,41.51,-2.92,28.58,1.71,50.36,23090.0,1.25,94.3,39700.0,0.86,84.31,39.53,322.4,990.57,20.5,18730.0,40.229286,376100.0,161.56,-0.2,34.0,33020.5,-0.01,261.1,12056.44,903540.0,0.98,3404.8,26150000.0,-0.17,92.85,0.55,1786.0,51.11,-1.68,6697.0,0.14,38.6,944.83,-0.05,82,0,27443.3125,21747.1875,5696.125,1615.3125,500.1875,43447.8125,20.730381808437187,5.8573536148771055,0.48734375,667.01203125,1.28125
1429,2020-09-03,407.0,87600.0,-9.02,7.0,41.37,-0.34,29.08,1.75,51.84,40230.0,2.94,92.59,22780.0,-1.81,78.68,62.18,304.42,1310.0,17.0,37040.0,38.475853,1212500.0,158.3,-2.02,34.0,33016.5,-0.01,261.3,11458.1,1050000.0,-4.96,3384.98,25530000.0,-0.58,92.74,-0.12,1780.0,32.86,-0.34,6563.5,-1.99,37.85,753.49,-1.94,81,0,27481.875,21772.125,5709.75,1623.875,503.125,43565.875,20.75167795103984,5.881194742352566,0.4890625,669.7471875,1.2875
1430,2020-09-04,418.32,110320.0,2.78,7.0,39.77,-3.87,27.7,-4.75,50.4,24780.0,-2.78,90.0,22200.0,-2.8,77.13,50.59,301.26,1160.0,16.53,26690.0,38.61533,689200.0,156.93,-0.87,34.0,33012.0,-0.01,261.5,11313.13,1020000.0,-1.27,3355.37,22160000.0,-0.87,92.72,-0.02,1786.5,25.41,0.37,6710.0,2.23,39.35,867.32,3.96,81,1,27520.4375,21797.0625,5723.375,1632.4375,506.0625,43683.9375,20.77297409364249,5.905035869828025,0.49078125,672.48234375,1.29375
1431,2020-09-08,330.21,115470.0,-21.06,7.0,36.76,-6.22,27.13,-0.95,46.47,27200.0,-3.13,91.0,27910.0,-3.95,71.95,51.98,287.18,1010.0,14.17,21560.0,36.871861,531000.0,150.13,-3.04,34.0,32994.5,-0.01,260.375,10847.69,984130.0,-4.11,3316.42,27110000.0,0.72,93.44,0.78,1792.0,28.46,-0.31,6668.0,-1.78,38.36,956.31,-2.52,85,0,27559.0,21822.0,5737.0,1641.0,509.0,43802.0,20.79427023624514,5.928876997303486,0.4925,675.2175,1.2999999999999998
1432,2020-09-09,366.28,79470.0,10.92,7.0,38.05,3.51,27.52,1.44,45.08,28780.0,-2.99,85.99,26330.0,-5.51,73.4,59.45,295.0,638.08,15.35,19170.0,37.290291,354300.0,149.11,-0.68,34.0,33006.25,0.04,259.25,11141.56,861840.0,2.71,3254.63,35150000.0,-1.86,93.25,-0.2,1784.0,28.47,-0.45,6734.0,0.99,42.96,1600.0,11.99,88,1,27597.5625,21846.9375,5750.625,1649.5625,511.9375,43920.0625,20.815566378847794,5.952718124778945,0.49421875,677.95265625,1.30625
1433,2020-09-10,371.34,84930.0,1.38,7.0,37.3,-1.97,28.73,4.4,44.79,23650.0,-0.64,87.09,21710.0,1.28,72.49,16.02,291.0,638.11,14.71,19230.0,36.762276,262700.0,148.72,-0.26,34.0,33002.5,-0.01,258.125,10919.59,898020.0,-1.99,3234.82,31250000.0,-0.61,93.34,0.1,1789.5,27.73,0.31,6668.5,-0.97,41.56,1100.0,-3.26,71,1,27636.125,21871.875,5764.25,1658.125,514.875,44038.125,20.836862521450445,5.976559252254406,0.4959375,680.6878125000001,1.3125
1434,2020-09-11,372.72,60720.0,0.37,7.0,37.33,0.08,28.56,-0.59,46.82,23270.0,4.53,91.2,20580.0,4.72,72.07,33.69,290.92,508.11,14.66,14870.0,37.250446,191600.0,150.62,1.28,34.0,33001.25,-0.0,257.0,10853.55,817030.0,-0.6,3260.35,22170000.0,0.79,93.33,-0.01,1775.0,24.43,-0.81,6739.0,1.06,41.25,522.78,-0.75,63,1,27674.6875,21896.8125,5777.875,1666.6875,517.8125,44156.1875,20.858158664053096,6.000400379729865,0.49765625,683.42296875,1.31875
1435,2020-09-14,419.62,83020.0,12.58,7.0,37.26,-0.19,30.77,7.74,48.36,27160.0,3.29,92.5,22380.0,1.43,74.41,13.69,296.74,385.25,15.58,11850.0,38.724918,362600.0,155.82,3.45,34.0,33000.0,-0.0,256.1,11056.65,882030.0,1.87,3278.81,21390000.0,0.57,93.05,-0.3,1800.5,32.82,1.44,6796.0,0.85,43.4,802.6,5.21,58,1,27713.25,21921.75,5791.5,1675.25,520.75,44274.25,20.879454806655747,6.024241507205326,0.499375,686.158125,1.325
1436,2020-09-15,449.76,97300.0,7.18,7.0,38.28,2.74,30.1,-2.18,48.8,20550.0,0.91,101.3,57920.0,9.51,75.29,11.96,301.86,419.88,16.39,11720.0,40.289055,575800.0,161.15,3.42,34.0,33045.75,0.14,255.2,11190.32,828010.0,1.21,3295.68,19770000.0,0.51,93.05,0.0,1789.5,27.83,-0.61,6761.5,-0.51,45.29,1020.0,4.35,64,1,27751.8125,21946.6875,5805.125,1683.8125,523.6875,44392.3125,20.9007509492584,6.048082634680785,0.50109375,688.89328125,1.3312499999999998
1437,2020-09-16,441.76,72550.0,-1.78,7.0,40.16,4.91,30.28,0.6,48.69,14390.0,-0.23,105.4,49380.0,4.05,74.96,33.72,299.03,405.78,15.89,10830.0,40.129658,343300.0,161.37,0.14,34.0,34026.5,2.97,254.3,11050.47,923760.0,-1.25,3283.92,20040000.0,-0.36,93.21,0.17,1795.5,64.33,0.34,6777.0,0.23,47.06,1210.0,3.91,57,0,27790.375,21971.625,5818.75,1692.375,526.625,44510.375,20.92204709186105,6.071923762156246,0.5028125,691.6284375,1.3375
1438,2020-09-17,423.43,76780.0,-4.15,7.0,40.97,2.02,28.72,-5.15,49.49,25690.0,1.64,115.94,60240.0,10.0,74.71,9.37,298.88,555.62,15.82,14700.0,40.398651,325800.0,161.98,0.38,34.0,34022.25,-0.01,253.4,10910.28,936990.0,-1.27,3270.44,20290000.0,-0.41,92.97,-0.26,1781.0,28.67,-0.81,6780.5,0.05,47.37,874.26,0.66,54,0,27828.9375,21996.5625,5832.375,1700.9375,529.5625,44628.4375,20.9433432344637,6.095764889631705,0.50453125,694.3635937500001,1.34375
1439,2020-09-18,442.15,86410.0,4.42,7.0,41.11,0.34,28.27,-1.57,49.4,14560.0,-0.18,115.5,47380.0,-0.38,74.26,11.99,294.2,403.56,15.08,17330.0,40.697525,293800.0,164.03,1.26,34.0,34018.0,-0.01,252.5,10793.28,2410000.0,-1.07,3338.09,25630000.0,2.07,92.93,-0.04,1792.5,29.55,0.65,6812.5,0.47,48.8,1640.0,3.02,56,1,27867.5,22021.5,5846.0,1709.5,532.5,44746.5,20.96463937706635,6.119606017107166,0.50625,697.09875,1.35
1440,2020-09-21,449.39,109480.0,1.64,7.0,39.31,-4.38,26.66,-5.7,49.41,18060.0,0.02,105.77,58880.0,-8.42,74.21,11.58,293.67,777.17,15.01,25780.0,39.741116,463500.0,160.03,-2.43,34.3,34005.25,-0.04,252.3,10778.8,1020000.0,-0.13,3316.94,21650000.0,-0.63,93.66,0.79,1779.5,29.83,-0.73,6691.5,-1.78,46.88,1310.0,-3.93,63,1,27906.0625,22046.4375,5859.625,1718.0625,535.4375,44864.5625,20.985935519669003,6.143447144582625,0.50796875,699.83390625,1.35625
