,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oli_price,oli_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change
225,2015-11-23,43.55,12630.0,-1.02,6.61,41.75,3.37,8.56,0.59,15.48,100790.0,-7.75,64.9,17160.0,-2.55,25.62,23.97,89.06,389.82,1.75,4000.0,18.49542,64100.0,74.17,-0.27,59.0,23168.0,-0.02,227.5,5102.48,386570.0,-0.05,3610.31,31600000.0,-0.56,99.8,0.24,1435.75,13.14,-0.81,4462.0,-2.02,7.89,355.46,-0.25
226,2015-11-24,43.65,12400.0,0.23,6.61,42.87,2.68,8.65,1.05,15.64,57490.0,1.03,64.51,18730.0,-0.6,25.97,5.73,90.11,558.9,1.81,6040.0,18.378815,22300.0,74.26,0.12,61.0,23167.0,-0.0,227.5,5102.81,417560.0,0.01,3616.11,24880000.0,0.16,99.53,-0.27,1445.75,7.91,0.7,4620.0,3.54,7.99,291.45,1.27
227,2015-11-25,45.93,19950.0,5.22,6.61,43.04,0.4,8.62,-0.35,15.93,62060.0,1.85,65.12,15710.0,0.95,26.08,9.9,90.24,154.09,1.82,2290.0,18.396755,35700.0,73.92,-0.46,61.0,23166.0,-0.0,227.5,5116.14,343280.0,0.26,3647.93,27300000.0,0.88,99.8,0.27,1460.0,68.11,0.99,4540.0,-1.73,8.42,244.97,5.38
228,2015-11-27,46.32,9750.0,0.85,6.61,41.71,-2.07,8.58,0.0,14.27,57960.0,-9.45,60.3,20140.0,-5.38,26.31,3.38,90.63,196.18,1.86,1800.0,18.181482,2100.0,73.28,-0.58,63.0,23915.0,3.24,227.5,5127.52,189350.0,0.22,3436.3,35430000.0,-5.48,100.02,0.22,1458.5,12.81,-2.9,4575.5,-1.35,8.46,154.91,0.48
229,2015-11-30,46.05,13300.0,-0.58,6.61,41.65,-0.14,8.58,0.0,15.38,67640.0,7.78,62.68,20320.0,3.95,26.61,3.64,91.61,378.3,1.92,4120.0,18.181482,15500.0,73.23,-0.07,64.0,24660.8,3.12,227.5,5108.67,616310.0,-0.37,3445.4,30420000.0,0.26,100.17,0.15,1447.0,14.89,-0.79,4571.0,-0.1,9.01,720.67,6.5
230,2015-12-01,47.44,18670.0,3.02,6.45,41.85,0.48,8.56,-0.23,14.14,53700.0,-8.06,61.95,9090.0,-1.16,26.87,35.83,93.03,577.15,1.99,8360.0,18.190453,12700.0,73.18,-0.07,64.0,24284.0,-1.53,227.5,5156.31,463400.0,0.93,3456.31,25240000.0,0.32,99.8,-0.37,1470.25,23.13,1.61,4608.0,0.81,8.88,734.73,-1.44
231,2015-12-02,46.4,14910.0,-2.19,6.45,39.94,-4.56,8.48,-0.93,14.42,43900.0,1.98,63.12,12070.0,1.89,26.66,3.67,92.59,333.02,1.96,9340.0,17.912392,24700.0,72.18,-1.37,67.0,24158.0,-0.52,227.5,5123.22,450130.0,-0.64,3536.91,30150000.0,2.33,99.99,0.19,1487.0,18.08,1.14,4553.0,-1.19,8.73,212.9,-1.69
232,2015-12-03,46.54,14700.0,0.3,6.45,41.08,2.85,8.59,1.3,15.01,49710.0,4.09,63.29,11600.0,0.27,26.36,23.4,92.03,615.95,1.93,6950.0,18.00209,4700.0,72.68,0.69,69.0,23657.0,-2.07,227.5,5037.53,486600.0,-1.67,3584.82,28110000.0,1.35,97.62,-2.37,1474.5,21.39,-0.84,4570.5,0.38,8.72,523.55,-0.11
233,2015-12-04,46.08,12870.0,-0.99,6.45,39.97,-2.7,8.52,-0.81,14.6,42700.0,-2.73,61.82,10910.0,-2.32,26.89,19.5,93.62,418.29,2.03,6490.0,18.190453,40100.0,72.73,0.07,71.0,23656.0,-0.0,227.5,5142.27,440750.0,2.08,3524.99,25170000.0,-1.67,98.35,0.75,1515.0,35.96,2.75,4611.0,0.89,8.89,403.1,1.95
234,2015-12-07,46.23,15720.0,0.33,6.45,37.65,-5.8,8.41,-1.29,15.4,66410.0,5.48,62.06,9510.0,0.39,26.48,14.78,92.86,500.7,1.97,3730.0,17.768879,9400.0,71.58,-1.58,71.0,23651.8,-0.02,227.5,5101.81,436580.0,-0.79,3536.93,20830000.0,0.34,98.66,0.32,1485.0,23.71,-1.98,4550.0,-1.32,8.34,460.23,-6.19
235,2015-12-08,45.34,13440.0,-1.93,6.45,37.51,-0.37,8.41,0.0,15.91,86810.0,3.31,60.3,10440.0,-2.84,26.31,16.46,92.07,536.43,1.93,6630.0,17.320395,28200.0,69.96,-2.26,74.0,24150.0,2.11,227.5,5098.24,417620.0,-0.07,3470.07,22440000.0,-1.89,98.47,-0.19,1477.0,36.78,-0.54,4572.0,0.48,8.31,372.2,-0.36
236,2015-12-09,44.9,15290.0,-0.97,6.45,37.16,-0.93,8.4,-0.12,17.11,118130.0,7.54,62.88,21070.0,4.28,25.9,13.26,90.87,454.92,1.85,6720.0,17.48185,30200.0,70.33,0.53,76.0,24149.0,-0.0,227.5,5022.86,442490.0,-1.48,3472.44,19570000.0,0.07,97.34,-1.15,1490.75,29.72,0.93,4590.0,0.39,8.63,300.71,3.85
237,2015-12-10,45.41,10360.0,1.14,6.45,36.76,-1.08,8.36,-0.48,15.83,79060.0,-7.48,62.42,13100.0,-0.73,26.14,16.21,91.31,375.78,1.88,5160.0,17.194818,7800.0,69.7,-0.9,81.0,23151.0,-4.13,227.5,5045.17,388230.0,0.44,3455.5,20040000.0,-0.49,97.94,0.62,1491.75,29.3,0.07,4590.5,0.01,8.69,182.6,0.7
238,2015-12-11,43.4,16340.0,-4.43,6.45,35.62,-3.1,8.07,-3.47,14.7,55520.0,-7.14,61.59,9990.0,-1.33,25.56,12.82,89.6,740.7,1.77,7530.0,16.880884,5800.0,68.61,-1.56,86.0,22651.0,-2.16,227.5,4933.47,475110.0,-2.21,3434.58,18290000.0,-0.61,97.56,-0.39,1483.25,37.75,-0.57,4677.0,1.88,8.38,364.77,-3.57
239,2015-12-14,43.72,14160.0,0.74,6.45,36.31,1.94,8.07,0.0,14.86,33590.0,1.09,62.0,8180.0,0.67,25.33,18.56,89.02,862.82,1.74,8119.999999999999,16.773247,6000.0,67.77,-1.22,86.0,23148.0,2.19,227.5,4952.23,496830.0,0.38,3520.67,21540000.0,2.51,97.6,0.04,1492.5,25.34,0.62,4680.0,0.06,8.27,298.19,-1.31
240,2015-12-15,44.22,11220.0,1.14,6.45,37.35,2.86,8.19,1.49,14.98,40900.0,0.81,62.56,10240.0,0.9,25.53,12.9,90.36,507.98,1.82,5200.0,17.105125,46400.0,68.14,0.55,91.0,23526.0,3.0933333333333333,227.5,4995.36,449300.0,0.87,3510.35,20050000.0,-0.29,98.22,0.64,1471.0,31.59,-1.44,4572.5,-2.3,8.46,264.52,2.3
241,2015-12-16,46.9,25520.0,6.06,6.45,35.52,-4.9,8.13,-0.73,14.66,34550.0,-2.14,62.9,7700.0,0.54,25.71,10.12,91.04,418.56,1.86,5490.0,17.697121,53900.0,70.39,3.3,96.0,23904.0,3.996666666666667,227.5,5071.13,443740.0,1.52,3516.19,19350000.0,0.17,97.87,-0.36,1486.0,51.81,1.02,4605.0,0.71,8.88,431.32,4.96
242,2015-12-17,46.68,16490.0,-0.47,6.45,34.95,-1.6,8.07,-0.74,15.06,44670.0,2.73,63.8,14680.0,1.43,25.56,13.0,89.79,354.94,1.78,5900.0,17.580515,10100.0,70.28,-0.16,99.0,24282.0,4.9,227.5,5002.55,427950.0,-1.35,3580.0,28390000.0,1.81,99.27,1.43,1476.5,28.08,-0.64,4550.0,-1.19,8.61,445.57,-3.04
243,2015-12-18,46.09,15070.0,-1.26,6.45,34.73,-0.63,8.06,-0.12,15.63,63800.0,3.78,63.79,13950.0,-0.02,25.15,40.7,88.75,645.88,1.71,5410.0,17.517729,50700.0,70.73,0.64,99.0,24181.0,-0.42,227.5,4923.08,1520000.0,-1.59,3578.96,27370000.0,-0.03,98.7,-0.57,1506.25,24.21,2.01,4673.0,2.7,8.64,664.0,0.35
244,2015-12-21,46.51,9770.0,0.91,6.45,34.74,0.03,8.19,1.61,15.13,39660.0,-3.2,63.02,18470.0,-1.21,25.49,16.34,90.27,317.68,1.81,3750.0,17.535667,51200.0,71.0,0.38,99.0,24630.0,1.86,227.34615384615384,4968.92,393920.0,0.93,3642.47,29980000.0,1.77,98.36,-0.34,1513.5,27.45,0.48,4745.0,1.54,9.12,474.23,5.56
245,2015-12-22,45.99,9810.0,-1.12,6.45,36.14,4.03,8.25,0.73,15.33,31400.0,1.32,62.82,10420.0,-0.32,25.58,20.23,90.41,265.52,1.82,2520.0,17.894455,53500.0,71.57,0.8,101.0,24178.0,-1.84,227.19230769230768,5001.11,346170.0,0.65,3651.77,26120000.0,0.26,98.23,-0.13,1508.0,19.92,-0.36,4675.0,-1.48,9.26,421.85,1.54
246,2015-12-23,45.94,7770.0,-0.11,6.45,37.5,3.76,8.22,-0.36,15.61,52760.0,1.83,62.03,9620.0,-1.26,25.72,13.57,91.04,430.39,1.86,3280.0,18.199421,44900.0,72.87,1.82,101.0,24177.0,-0.0,227.03846153846155,5045.93,354600.0,0.9,3636.09,29820000.0,-0.43,98.34,0.11,1537.0,31.42,1.92,4715.0,0.86,9.22,310.0,-0.43
247,2015-12-24,46.11,3550.0,0.37,6.45,38.1,1.6,8.19,-0.36,15.85,47090.0,1.54,63.47,21160.0,2.32,25.92,1.41,91.21,168.88,1.88,1560.0,18.118696,41900.0,73.14,0.37,101.0,24727.0,2.27,226.8846153846154,5048.49,172220.0,0.05,3612.49,22780000.0,-0.65,97.98,-0.37,1534.0,16.51,-0.2,4692.5,-0.48,9.41,130.54,2.06
248,2015-12-28,45.79,9510.0,-0.69,6.45,36.81,-3.39,8.31,1.47,15.47,46630.0,-3.79,62.14,12620.0,-2.06,25.67,8.48,90.85,114.3,1.85,3650.0,18.118696,18400.0,72.87,-0.26,101.0,24649.5,0.8200000000000001,226.73076923076923,5040.98,299290.0,-0.15,3533.78,27000000.0,-2.59,97.92,-0.06,1534.875,19.28,-0.04500000000000001,4711.25,0.16000000000000003,9.2,437.39,-2.23
249,2015-12-29,47.44,12030.0,3.6,6.45,37.87,2.88,8.27,-0.48,16.12,45830.0,4.2,64.55,19500.0,3.88,25.99,61.66,91.91,198.84,1.92,5610.0,18.386627,17900.0,73.67,1.1,101.0,24572.0,-0.63,226.57692307692307,5107.94,296090.0,1.33,3563.74,18260000.0,0.85,98.1,0.18,1535.75,22.05,0.11,4730.0,0.8,9.43,245.8,2.5
250,2015-12-30,47.62,18490.0,0.38,6.45,36.6,-3.35,8.21,-0.73,15.88,36450.0,-1.49,66.0,22370.0,2.25,25.65,16.39,91.08,388.55,1.86,3540.0,18.368645,47700.0,73.65,-0.03,104.0,24468.0,-0.42,226.42307692307693,5065.85,270260.0,-0.82,3572.88,18790000.0,0.26,98.27,0.17,1528.75,17.34,-0.46,4742.0,0.25,9.25,266.3,-1.91
251,2015-12-31,48.0,13580.0,0.8,6.45,37.04,1.2,8.22,0.12,16.44,73330.0,3.53,64.4,14370.0,-2.42,25.23,5.83,89.84,258.89,1.78,2240.0,18.06295,8800.0,73.1,-0.75,104.0,23966.0,-2.05,226.26923076923077,5007.41,384400.0,-1.15,3539.18,17700000.0,-0.94,98.63,0.37,1507.75,14.67,-1.37,4688.0,-1.14,9.29,296.44,0.43
252,2016-01-04,44.68,34140.0,-6.92,6.44,36.76,-0.76,8.04,-2.19,14.8,50870.0,-9.98,58.76,11490.0,-8.76,24.74,70.99,88.8,340.99,1.72,6850.0,17.86515,10400.0,71.67,-1.96,104.0,23660.0,-1.28,226.1153846153846,4903.09,569790.0,-2.08,3296.26,18440000.0,-6.86,98.87,0.24,1473.0,35.96,-2.3,4607.5,-1.72,9.2,559.67,-0.97
253,2016-01-05,44.69,15930.0,0.02,6.44,35.97,-2.15,7.99,-0.62,13.85,53670.0,-6.42,59.35,16670.0,1.0,24.65,5.32,87.96,443.04,1.67,7010.0,17.820192,3300.0,71.33,-0.47,104.0,23660.0,0.0,225.96153846153845,4891.43,428070.0,-0.24,3287.71,26690000.0,-0.26,99.4,0.54,1462.5,65.09,-0.71,4645.0,0.81,9.08,384.89,-1.3
254,2016-01-06,43.81,18900.0,-1.97,6.44,33.97,-5.56,7.74,-3.13,14.16,37250.0,2.24,60.42,9880.0,1.8,24.07,48.24,84.92,513.74,1.54,8820.0,17.307705,46000.0,69.82,-2.12,104.0,23660.0,0.0,225.80769230769232,4835.77,501750.0,-1.14,3361.84,23890000.0,2.25,99.18,-0.22,1474.0,27.61,0.79,4618.0,-0.58,8.95,286.99,-1.43
255,2016-01-07,43.13,17770.0,-1.55,6.44,33.27,-2.06,7.54,-2.58,12.74,9410.0,-10.03,55.41,4130.0,-8.29,23.39,44.75,82.54,675.84,1.38,8480.0,16.687325,24300.0,67.45,-3.39,104.0,23660.0,0.0,225.65384615384616,4689.43,590070.0,-3.03,3125.0,7060000.0,-7.04,98.22,-0.97,1473.5,29.9,-0.03,4485.5,-2.87,8.63,387.04,-3.58
256,2016-01-08,42.2,18140.0,-2.16,6.44,33.16,-0.33,7.41,-1.72,12.36,43900.0,-2.98,59.43,20360.0,7.26,22.91,12.76,81.35,488.39,1.31,9720.0,16.579433,12700.0,67.44,-0.01,104.0,23660.0,0.0,225.5,4643.63,540570.0,-0.98,3186.41,28640000.0,1.97,98.54,0.33,1491.75,48.78,1.24,4473.0,-0.28,8.35,365.64,-3.24
257,2016-01-11,41.57,20460.0,-1.49,6.44,31.41,-5.28,7.12,-3.91,11.12,44210.0,-10.03,57.88,20050.0,-2.61,23.08,51.68,81.63,333.6,1.33,9300.0,16.417597,19100.0,66.14,-1.93,104.0,23655.0,-0.02,224.8,4637.99,528170.0,-0.12,3016.7,27160000.0,-5.33,98.72,0.18,1459.0,49.91,-2.2,4384.0,-1.99,8.24,299.59,-1.32
258,2016-01-12,41.99,15460.0,1.01,6.44,30.44,-3.09,7.1,-0.28,11.5,46440.0,3.42,59.82,15320.0,3.35,23.3,13.92,82.31,357.93,1.36,8330.0,16.525486,15900.0,66.29,0.23,104.0,23655.0,0.0,224.1,4685.92,498550.0,1.03,3022.86,20770000.0,0.2,98.97,0.25,1449.5,43.92,-0.65,4356.0,-0.64,8.18,301.08,-0.73
259,2016-01-13,40.06,20630.0,-4.6,6.44,30.48,0.13,7.24,1.97,10.8,42940.0,-6.09,57.36,14900.0,-4.11,22.61,14.86,79.69,585.44,1.23,6530.0,16.210802,5900.0,66.09,-0.3,104.0,23654.0,-0.0,223.4,4526.06,570190.0,-3.41,2949.6,19430000.0,-2.42,98.93,-0.04,1462.5,50.56,0.9,4357.0,0.02,8.1,290.96,-0.98
260,2016-01-14,41.24,32450.000000000004,2.95,6.44,31.2,2.36,7.08,-2.21,11.87,48200.0,9.91,59.9,14620.0,4.43,22.96,188.26,81.33,431.43,1.31,8370.0,16.408606,6100.0,65.91,-0.27,104.0,23655.0,0.0,222.7,4615.0,593870.0,1.97,3007.65,21290000.0,1.97,99.09,0.16,1483.0,51.6,1.4,4404.5,1.09,7.82,410.29,-3.46
261,2016-01-15,41.0,27890.0,-0.58,6.44,29.42,-5.71,6.67,-5.79,11.86,57360.0,-0.08,58.05,10960.0,-3.09,22.04,154.14,77.66,554.56,1.13,12220.0,16.192822,18800.0,65.58,-0.5,104.0,23655.0,0.0,222.0,4488.42,739410.0,-2.74,2900.97,19870000.0,-3.55,98.96,-0.13,1473.0,32.84,-0.67,4330.5,-1.68,7.35,566.46,-6.01
262,2016-01-19,40.94,20190.0,-0.15,6.44,28.46,-5.21,6.81,1.49,12.69,39560.0,3.76,58.87,13740.0,2.06,21.93,61.3,77.79,328.69,1.14,9250.0,16.255756,19200.0,65.77,0.44,104.0,23446.666666666668,-0.8766666666666666,221.0,4476.95,572070.0,-0.26,3007.74,20530000.0,3.22,98.99,0.03,1481.0,24.77,0.05,4397.0,0.47,6.67,466.69,-9.25
263,2016-01-20,39.74,29190.0,-2.93,6.44,26.55,-6.71,6.31,-7.34,12.47,44120.0,-1.73,57.74,11370.0,-1.92,22.26,50.82,78.3,572.86,1.16,11090.0,15.788222,18100.0,64.57,-1.82,114.0,23238.333333333332,-1.7533333333333332,220.0,4471.69,716730.0,-0.12,2976.69,21650000.0,-1.03,99.09,0.1,1469.0,46.11,-0.81,4382.0,-0.34,6.47,1910.0,-3.0
264,2016-01-21,39.99,15830.0,0.63,6.44,29.53,11.22,6.17,-2.22,11.23,41680.0,-9.94,56.02,11530.0,-2.98,22.63,11.36,79.46,387.37,1.21,13320.0,15.932079,42700.0,64.35,-0.34,124.0,23030.0,-2.63,219.0,4472.06,567900.0,0.01,2880.48,19170000.0,-3.23,99.06,-0.03,1482.5,13.35,0.92,4436.5,1.24,6.73,617.56,4.02
265,2016-01-22,40.51,15620.0,1.3,6.44,32.19,9.01,6.32,2.43,11.52,32420.0,2.58,55.16,12300.0,-1.54,23.08,8.4,80.91,547.59,1.28,12350.0,16.372641,4700.0,65.78,2.22,126.0,22629.0,-1.74,218.0,4591.18,523809.99999999994,2.66,2916.56,15980000.0,1.25,99.57,0.51,1482.25,11.08,-0.02,4442.0,0.12,6.61,586.98,-1.78
266,2016-01-25,39.28,13490.0,-3.04,6.44,30.34,-5.75,5.87,-7.12,11.33,31240.0,-1.65,55.0,8980.0,-0.29,22.65,12.18,79.79,420.51,1.22,7660.0,16.048964,5300.0,64.74,-1.58,126.0,21925.0,-3.11,217.75,4518.49,483490.0,-1.58,2938.51,15300000.0,0.75,99.36,-0.21,1476.5,15.69,-0.39,4431.5,-0.24,6.23,617.76,-5.75
267,2016-01-26,38.71,24820.0,-1.45,6.44,31.45,3.66,6.07,3.41,10.2,37780.0,-9.97,49.97,15160.0,-9.15,22.93,6.17,80.53,561.12,1.26,7990.0,16.030981,12400.0,64.21,-0.82,126.0,21924.0,-0.0,217.5,4567.67,461530.0,1.09,2749.79,21080000.0,-6.42,99.36,0.0,1495.75,25.45,1.3,4524.0,2.09,6.17,2430.0,-0.96
268,2016-01-27,37.61,18090.0,-2.84,6.44,32.3,2.7,5.9,-2.8,9.86,36280.0,-3.33,48.18,13290.0,-3.58,22.61,7.15,79.61,549.96,1.22,9180.0,15.896117,3600.0,64.26,0.08,126.0,21923.0,-0.0,217.25,4468.17,513419.99999999994,-2.18,2735.56,21570000.0,-0.52,98.9,-0.46,1527.0,16.29,2.09,4577.0,1.17,6.54,1150.0,6.0
269,2016-01-28,37.94,22960.0,0.88,6.44,33.22,2.85,6.06,2.71,8.92,29490.0,-9.53,45.3,9400.0,-5.98,22.82,25.56,79.43,174.99,1.2,6300.0,15.878134,3300.0,64.07,-0.3,126.0,22071.5,0.68,217.0,4506.68,545170.0,0.86,2655.66,17110000.0,-2.92,98.51,-0.39,1514.0,22.48,-0.85,4538.0,-0.85,6.85,519.5,4.74
270,2016-01-29,38.24,14260.0,0.79,6.44,33.62,1.2,6.04,-0.33,9.81,37300.0,9.98,47.59,10580.0,5.06,23.72,14.96,83.03,591.52,1.37,11990.0,16.228781,3500.0,65.41,2.09,126.0,21820.0,-1.14,216.75,4613.95,754580.0,2.38,2737.6,18670000.0,3.09,99.61,1.12,1519.25,19.57,0.35,4568.0,0.66,6.93,427.65,1.17
271,2016-02-01,39.39,26490.0,3.01,6.42,31.62,-5.95,5.68,-5.96,10.05,49960.0,2.45,48.6,11650.0,2.12,23.83,15.47,83.4,641.22,1.39,8039.999999999999,16.228781,18700.0,65.58,0.26,126.0,21665.0,-0.71,216.5,4620.37,480040.0,0.14,2688.85,15640000.0,-1.78,99.01,-0.6,1520.75,15.41,0.1,4562.0,-0.13,7.0,388.63,1.01
272,2016-02-02,36.56,28870.0,-7.18,6.42,29.88,-5.5,5.81,2.29,10.44,37530.0,3.88,50.46,10520.0,3.83,22.67,31.91,80.65,403.38,1.25,8760.0,15.878134,4600.0,64.3,-1.95,126.0,22265.0,2.77,216.25,4516.95,511640.0,-2.24,2749.57,15810000.0,2.26,98.87,-0.14,1500.5,27.89,-1.33,4545.0,-0.37,6.83,510.27,-2.43
273,2016-02-03,34.7,39660.0,-5.09,6.42,32.28,8.03,5.61,-3.44,10.77,38150.0,3.16,50.41,6680.0,-0.1,22.73,38.77,80.84,502.59,1.26,9670.0,16.174837,9600.0,65.02,1.12,126.0,22565.0,1.35,216.0,4504.24,577230.0,-0.28,2739.25,14840000.0,-0.38,97.29,-1.6,1524.5,25.22,1.6,4639.0,2.07,7.3,270.98,6.88
274,2016-02-04,35.07,21930.0,1.07,6.42,31.72,-1.73,5.6,-0.18,11.4,44050.0,5.85,51.21,7160.0,1.59,22.89,3.42,82.24,371.76,1.32,13750.0,16.507504,12700.0,66.39,2.11,126.0,22413.0,-0.67,215.75,4509.56,543900.0,0.12,2781.02,17040000.0,1.52,96.47,-0.84,1533.75,20.98,0.61,4690.5,1.11,7.11,336.01,-2.6
275,2016-02-05,32.52,47190.0,-7.27,6.42,30.89,-2.62,5.54,-1.07,11.02,33880.0,-3.33,50.07,6590.0,-2.23,22.22,12.54,79.42,793.84,1.19,16940.0,16.219793,7200.0,65.46,-1.4,126.0,22855.0,1.97,215.5,4363.14,636440.0,-3.25,2763.49,14120000.0,-0.63,97.03,0.58,1496.5,42.55,-2.43,4615.0,-1.61,6.93,309.14,-2.53
276,2016-02-08,29.6,46560.0,-8.98,6.42,29.69,-3.88,5.23,-5.6,11.116666666666667,34215.0,-2.0250000000000004,50.405,6825.0,-1.1649999999999998,21.68,14.73,77.42,1080.0,1.1,10140.0,15.725288,13100.0,64.16,-1.99,126.0,22499.0,-1.56,215.5,4283.75,673870.0,-1.82,2775.67,15033333.333333334,0.023333333333333317,96.57,-0.47,1498.25,32.4,0.12,4619.5,0.1,6.8,311.32,-1.88
277,2016-02-09,29.65,43260.0,0.17,6.42,27.94,-5.89,4.95,-5.35,11.213333333333333,34550.0,-0.7200000000000002,50.74,7060.0,-0.09999999999999964,21.66,22.52,76.98,286.43,1.08,6550.0,15.689323,15700.0,63.64,-0.81,126.0,22499.0,0.0,215.5,4268.76,579160.0,-0.35,2787.85,15946666.666666666,0.6766666666666666,96.07,-0.52,1477.25,33.59,-1.4,4507.0,-2.44,6.67,218.76,-1.91
278,2016-02-10,28.73,52030.0,-3.1,6.42,27.45,-1.75,4.87,-1.62,11.309999999999999,34885.0,0.585,51.075,7295.0,0.9650000000000003,21.66,11.32,76.38,871.98,1.05,13690.0,15.734279,6300.0,63.37,-0.42,126.0,22397.0,-0.45,215.5,4283.59,561080.0,0.35,2800.0299999999997,16860000.0,1.33,95.89,-0.19,1476.0,39.4,-0.08,4462.0,-1.0,6.46,334.54,-3.15
279,2016-02-11,30.09,71260.0,4.73,6.42,26.21,-4.52,4.73,-2.87,11.406666666666666,35220.0,1.8899999999999997,51.41,7530.0,2.0300000000000007,21.38,62.08,75.79,418.7,1.03,18110.0,15.5095,6400.0,62.79,-0.92,126.0,22095.0,-1.35,215.5,4266.84,688730.0,-0.39,2812.21,17773333.333333332,1.9833333333333334,95.56,-0.34,1481.0,18.45,0.34,4443.0,-0.43,6.43,247.8,-0.46
280,2016-02-12,30.21,36180.0,0.4,6.42,29.44,12.32,5.05,6.77,11.503333333333334,35555.0,3.1949999999999994,51.745,7765.0,3.095000000000001,21.39,8.52,77.45,404.5,1.1,14360.0,15.599411,9800.0,62.91,0.19,126.0,22093.0,-0.01,215.5,4337.51,506310.0,1.66,2824.3900000000003,18686666.666666668,2.6366666666666667,95.94,0.4,1496.5,15.51,1.05,4491.5,1.09,6.54,160.3,1.71
281,2016-02-16,31.03,27970.0,2.71,6.42,29.04,-5.11,4.67,-2.51,11.6,35890.0,4.5,52.08,8000.0,4.16,22.1,18.4,80.17,427.14,1.21,19580.0,16.039972,7100.0,64.99,1.91,126.0,22256.333333333332,1.0533333333333332,215.5,4435.95,553800.0,2.27,2836.57,19600000.0,3.29,96.87,0.93,1521.0,13.94,0.75,4547.0,-0.39,6.68,347.81,2.14
282,2016-02-17,33.74,29130.0,8.73,6.42,30.66,5.58,5.07,8.57,11.55,32189.999999999996,-0.43,53.81,13000.0,3.32,22.68,23.2,82.08,375.43,1.3,18730.0,16.597416,9400.0,66.09,1.69,126.0,22419.666666666668,2.1166666666666667,215.5,4534.06,576510.0,2.21,2867.34,21690000.0,1.08,96.79,-0.08,1517.75,14.98,-0.21,4591.5,0.98,6.85,285.14,2.54
283,2016-02-18,33.35,19440.0,-1.16,6.42,30.77,0.36,5.24,3.35,11.35,34220.0,-1.73,53.25,6740.0,-1.04,22.71,16.69,81.69,338.35,1.28,11880.0,16.417597,4800.0,66.39,0.45,131.0,22583.0,3.18,215.5,4487.54,472550.0,-1.03,2862.89,21920000.0,-0.16,96.95,0.17,1517.0,40.37,-0.05,4591.0,-0.01,6.72,263.06,-1.9
284,2016-02-19,33.32,14800.0,-0.09,6.42,29.64,-3.67,5.15,-1.72,11.45,27490.0,0.88,54.29,9330.0,1.95,22.68,6.0,82.05,181.85,1.3,7740.0,16.300713,4400.0,65.81,-0.87,134.0,22631.0,0.21,215.5,4504.43,488380.0,0.38,2860.02,16340000.0,-0.1,96.6,-0.36,1551.0,23.14,2.24,4605.0,0.3,6.89,206.82,2.53
285,2016-02-22,35.55,25300.0,6.69,6.42,31.48,6.21,5.4,4.85,11.79,34130.0,2.97,54.51,10920.0,0.41,23.12,18.07,83.34,595.83,1.36,8480.0,16.894119,9800.0,67.68,2.84,134.0,22124.0,-2.24,215.5,4570.61,427620.0,1.47,2927.18,23220000.0,2.35,97.38,0.81,1575.75,37.95,1.6,4680.0,1.63,6.91,201.88,0.29
286,2016-02-23,35.44,29920.0,-0.31,6.42,31.87,1.24,4.89,-9.44,11.49,30880.0,-2.54,54.7,9920.0,0.35,22.8,3.72,82.03,254.69,1.29,5550.0,16.588427,14700.0,66.85,-1.23,137.0,22124.0,0.0,215.5,4503.58,388340.0,-1.47,2903.33,19970000.0,-0.81,97.48,0.1,1549.5,12.28,-1.67,4658.5,-0.46,6.73,211.23,-2.6
287,2016-02-24,35.8,26980.0,1.02,6.42,32.15,0.88,4.85,-0.82,11.65,30550.0,1.39,55.02,9980.0,0.59,23.09,13.18,83.12,343.94,1.34,14660.0,16.561451,4400.0,66.94,0.13,140.0,21872.0,-1.14,215.5,4542.61,452410.0,0.87,2928.9,21340000.0,0.88,97.46,-0.02,1568.5,26.4,1.23,4665.0,0.14,6.87,190.26,2.08
288,2016-02-25,37.49,28750.0,4.72,6.42,33.07,2.86,5.06,4.33,10.58,57100.0,-9.18,51.8,21370.0,-5.85,23.32,4.11,84.13,413.01,1.4,9290.0,16.687325,6100.0,67.57,0.94,140.0,22020.0,0.68,215.5,4582.2,392230.0,0.87,2741.25,27030000.0,-6.41,97.29,-0.17,1558.0,26.51,-0.67,4608.0,-1.22,6.91,221.36,0.58
289,2016-02-26,38.07,30330.0,1.55,6.42,32.78,-0.88,4.98,-1.58,10.65,32710.0,0.66,52.35,8840.0,1.06,23.46,3.97,84.67,307.12,1.42,11150.0,16.849163,6800.0,68.25,1.01,140.0,22218.0,0.9,215.5,4590.47,438380.0,0.18,2767.21,19110000.0,0.95,98.15,0.88,1561.0,15.89,0.19,4690.5,1.79,7.07,186.24,2.32
