,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oil_price,oil_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,DRIV종가,DRIV거래량,ACDC종가,ACDC거래량,kars,kars_거래량,kars_volatility,batt,batt_거래량,batt_volatility,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change,snp_500,snp_500_volatility,kodex,kodex_거래량,kodex_volatility,tiger,tiger_거래량,tiger_volatility,tbx,tbx_거래량,tbx_volatility,검색량,매출액,매출원가,매출총이익,영업이익,순이익,자산총계,매출총이익률,영업이익률,주당순이익EPS(달러),주가수익배수PER(배),총자산이익률ROA(%)
1576,2021-03-09,673.58,67520.0,19.64,7.05,64.01,-1.6,40.65,3.88,74.2,36860.0,0.27,170.68,59920.0,-3.42,26.52,599.31,0.48,2910.0,42.2,184.39,4.17,15.78,434.85,5.62,113.74,99.63,398.52,1380.0,32.45,19990.0,58.098934,1411300.0,227.82,0.69,80.0,52763.0,0.0,456.6,13073.83,1280000.0,3.69,3359.29,40770000.0,-1.82,91.96,-0.38,2168.5,38.03,-0.12,8779.5,-2.43,77.69,1130.0,4.27,3875.44,1.42,17515.0,2540.0,-3.5,15755.0,1420.0,-2.45,24.93,28.0,-0.44,61,34863.46666666667,27492.266666666666,7371.2,2228.9777777777776,1039.8444444444444,52770.57777777778,21.139471276186956,6.391336266045002,0.912,650.582,2.2288888888888887
1577,2021-03-10,668.06,60610.0,-0.82,7.05,64.44,0.67,41.54,2.19,78.53,38030.0,5.84,177.19,43150.0,3.81,26.62,500.73,0.475,2670.0,42.22,109.9,0.05,15.6,253.77,-1.14,111.7,60.71,391.0,1360.0,30.72,19950.0,58.537945,1275400.0,233.63,2.55,80.0,52763.0,0.0,457.9,13068.83,1220000.0,-0.04,3357.74,29970000.0,-0.05,91.82,-0.15,2168.0,33.79,-0.02,8861.5,0.93,82.31,939.07,5.95,3898.81,0.6,17610.0,1380.0,0.54,15865.0,563.64,0.7,24.88,46.64,-0.2,58,34912.4,27530.3,7382.1,2232.4333333333334,1044.5333333333333,52779.73333333333,21.141175381936236,6.39234220346386,0.916,646.506,2.2366666666666664
1578,2021-03-11,699.6,36250.0,4.72,7.05,66.02,2.45,41.93,0.94,80.97,28470.0,3.11,182.97,36780.0,3.26,27.36,1050.0,0.465,1990.0,43.8,114.6,3.74,16.55,310.85,6.09,116.76,68.22,407.46,1230.0,34.47,19090.0,61.9702,1441100.0,243.34,4.16,80.0,52763.0,0.0,459.2,13398.67,1190000.0,2.52,3436.83,32210000.0,2.36,91.42,-0.44,2178.0,55.22,0.46,9057.5,2.21,82.72,1030.0,0.5,3939.34,1.04,18560.0,1590.0,5.39,16570.0,677.2,4.44,24.9,21.91,0.08,48,34961.333333333336,27568.333333333332,7393.0,2235.8888888888887,1049.2222222222222,52788.88888888889,21.142879487685516,6.393348140882718,0.92,642.43,2.2444444444444445
1579,2021-03-12,693.73,33580.0,-0.84,7.05,65.61,-0.62,42.85,2.19,81.78,46650.0,1.0,181.68,30180.0,-0.71,27.32,486.12,0.475,1500.0,43.23,81.21,-1.3,16.39,234.1,-0.97,115.88,45.72,403.16,1050.0,33.42,17050.0,60.772903,814500.0,244.18,0.34,80.0,52763.0,0.0,460.5,13319.87,1090000.0,-0.59,3453.08,35800000.0,0.47,91.68,0.28,2171.0,29.9,-0.32,9085.0,0.3,80.55,847.28,-2.62,3943.34,0.1,18770.0,1510.0,1.13,16810.0,1020.0,1.45,25.07,76.79,0.68,49,35010.26666666666,27606.366666666665,7403.9,2239.3444444444444,1053.911111111111,52798.044444444444,21.1445835934348,6.394354078301576,0.924,638.354,2.252222222222222
1580,2021-03-15,707.94,29420.0,2.05,7.05,65.39,-0.34,42.39,-1.07,78.99,30700.0,-3.41,174.26,29560.0,-4.08,27.49,484.81,0.47,1460.0,43.45,47.95,0.51,16.3,238.36,-0.55,118.52,36.62,411.66,1300.0,35.57,15450.0,60.483555,876200.0,241.09,-1.26,80.0,52763.0,0.0,459.9,13459.71,1130000.0,1.05,3419.95,36780000.0,-0.96,91.83,0.16,2218.0,50.21,2.16,9144.5,0.65,79.02,974.57,-1.9,3968.94,0.65,18600.0,776.59,-0.91,16700.0,473.44,-0.65,25.05,103.62,-0.08,44,35157.066666666666,27720.466666666667,7436.6,2249.711111111111,1067.9777777777779,52825.51111111111,21.149695910682638,6.39737189055815,0.9359999999999999,626.126,2.2755555555555556
1581,2021-03-16,676.88,32200.000000000004,-4.39,7.05,64.8,-0.9,41.6,-1.86,81.8,27770.0,3.56,176.47,19710.0,1.27,27.4,712.13,0.47,2050.0,43.54,262.98,0.21,15.9,529.45,-2.45,120.09,78.85,416.98,2260.0,36.98,27400.0,59.894882,1097600.0,239.64,-0.6,80.0,52679.0,-0.16,459.3,13471.57,1100000.0,0.09,3446.73,31670000.0,0.78,91.86,0.03,2202.5,49.12,-0.7,8960.5,-2.01,75.1,858.38,-4.96,3962.71,-0.16,18010.0,2310.0,-3.17,16415.0,909.68,-1.71,25.04,19.75,-0.04,43,35206.0,27758.5,7447.5,2253.1666666666665,1072.6666666666667,52834.666666666664,21.151400016431918,6.398377827977008,0.94,622.05,2.283333333333333
1582,2021-03-17,701.81,40370.0,3.68,7.05,64.6,-0.31,42.99,3.34,84.8,27540.0,3.67,176.88,21370.0,0.23,27.77,431.57,0.48,1400.0,44.04,92.74,1.15,16.18,151.02,1.76,121.25,63.33,422.23,1920.0,38.42,21740.0,60.922569,799900.0,242.4,1.15,80.0,52679.0,0.0,458.7,13525.2,1180000.0,0.4,3445.55,28010000.0,-0.03,91.44,-0.46,2227.5,31.96,1.14,9065.5,1.17,69.19,5980.0,-7.87,3974.12,0.29,17500.0,1900.0,-2.83,16045.0,865.25,-2.25,25.07,88.42,0.12,43,35254.933333333334,27796.533333333333,7458.4,2256.6222222222223,1077.3555555555556,52843.822222222225,21.153104122181198,6.399383765395866,0.944,617.9739999999999,2.2911111111111113
1583,2021-03-18,653.16,33370.0,-6.93,7.05,60.0,-7.12,42.4,-1.37,84.9,24620.0,0.12,178.55,20110.0,0.94,27.0,771.71,0.48,1370.0,42.75,122.52,-2.93,15.71,156.69,-2.9,116.01,64.69,404.76,2020.0,33.71,25850.0,59.336147,782000.0,241.64,-0.32,82.0,52679.0,0.0,458.1,13116.17,1220000.0,-3.02,3463.07,28440000.0,0.51,91.86,0.46,2216.0,35.38,-0.52,9055.5,-0.11,67.83,1930.0,-1.97,3915.46,-1.48,17625.0,1430.0,0.71,16150.0,489.36,0.65,25.24,345.03,0.68,42,35303.86666666667,27834.566666666666,7469.3,2260.0777777777776,1082.0444444444445,52852.97777777778,21.154808227930477,6.400389702814724,0.948,613.8979999999999,2.298888888888889
1584,2021-03-19,654.87,42890.0,0.26,7.05,61.42,2.37,41.97,-1.01,82.4,19600.0,-2.94,171.15,25820.0,-4.14,27.04,497.95,0.48,1370.0,43.14,57.61,0.91,15.8,96.9,0.57,117.55,67.19,409.76,2200.0,34.75,20610.0,59.386032,682400.0,237.79,-1.59,83.0,52679.0,0.0,457.5,13215.24,2930000.0,0.76,3404.66,30920000.0,-1.69,91.92,0.07,2265.5,42.73,2.23,9057.0,0.02,67.44,2460.0,-0.57,3913.1,-0.06,17515.0,877.61,-0.62,16140.0,429.75,-0.06,25.26,83.22,0.08,42,35352.8,27872.6,7480.2,2263.5333333333333,1086.7333333333333,52862.13333333333,21.156512333679757,6.401395640233582,0.952,609.8219999999999,2.3066666666666666
1585,2021-03-22,670.0,39510.0,2.31,7.05,61.55,0.21,42.84,2.07,82.75,23260.0,0.42,173.8,18570.0,1.55,27.06,325.55,0.5,2080.0,43.59,130.32,1.04,15.85,132.85,0.32,119.36,104.57,418.43,1040.0,37.0,23760.0,59.156551,572100.0,236.4,-0.59,84.0,52679.0,0.0,459.5,13377.54,1110000.0,1.23,3443.44,31260000.0,1.14,91.74,-0.2,2272.0,50.25,0.29,9108.5,0.57,68.82,1450.0,2.05,3940.59,0.7,17155.0,1210.0,-2.06,15820.0,507.29,-1.98,25.17,13.95,-0.36,44,35499.6,27986.7,7512.9,2273.9,1100.8,52889.6,21.161624650927596,6.4044134524901555,0.964,597.5939999999999,2.33
1586,2021-03-23,662.16,30490.0,-1.17,7.05,57.76,-6.16,41.43,-3.29,69.63,101260.0,-15.85,168.97,22660.0,-2.78,26.18,415.59,0.495,3510.0,41.92,67.61,-3.83,15.15,189.01,-4.42,115.06,54.77,407.43,1880.0,34.03,26950.0,56.482582,810100.0,228.2,-3.47,84.0,52679.0,0.0,461.5,13227.7,1190000.0,-1.12,3411.51,32640000.0,-0.93,92.34,0.65,2219.5,59.29,-2.31,8980.0,-1.41,63.14,1710.0,-8.25,3910.52,-0.76,16700.0,1330.0,-2.65,15410.0,450.19,-2.59,25.04,72.91,-0.52,40,35548.53333333333,28024.733333333334,7523.8,2277.3555555555554,1105.4888888888888,52898.75555555556,21.163328756676876,6.405419389909014,0.968,593.518,2.3377777777777777
1587,2021-03-24,630.27,33800.0,-4.82,7.05,61.18,5.92,41.6,0.41,69.76,40070.0,0.19,162.74,24830.0,-3.69,25.56,459.91,0.465,1820.0,40.61,63.8,-3.12,14.59,256.16,-3.7,113.67,72.09,401.84,2200.0,32.59,26200.0,55.025871,1111700.0,223.3,-2.15,84.0,52319.0,-0.68,463.5,12961.89,1190000.0,-2.01,3367.06,31740000.0,-1.3,92.53,0.21,2258.0,25.99,1.73,8977.5,-0.03,63.61,1460.0,0.74,3889.14,-0.55,16895.0,978.28,1.17,15670.0,400.04,1.69,25.01,15.09,-0.12,46,35597.46666666667,28062.766666666666,7534.7,2280.811111111111,1110.177777777778,52907.91111111111,21.165032862426155,6.406425327327872,0.972,589.442,2.3455555555555554
1588,2021-03-25,640.39,39220.0,1.61,7.05,58.56,-4.28,40.35,-3.0,69.15,24620.0,-0.87,161.2,25620.0,-0.95,25.75,374.58,0.43,2570.0,40.57,40.12,-0.1,14.76,304.33,1.17,113.79,75.33,401.51,1860.0,32.81,30290.0,56.412743,782500.0,225.95,1.19,84.0,52319.0,0.0,465.5,12977.68,1170000.0,0.12,3363.59,27070000.0,-0.1,92.53,0.0,2246.0,42.02,-0.53,8779.5,-2.21,63.44,1920.0,-0.27,3909.52,0.52,17125.0,809.94,1.36,16000.0,445.31,2.11,25.02,65.82,0.04,43,35646.4,28100.8,7545.6,2284.2666666666664,1114.8666666666668,52917.066666666666,21.16673696817544,6.40743126474673,0.976,585.366,2.3533333333333335
1589,2021-03-26,618.71,33850.0,-3.39,7.05,60.97,4.12,41.73,3.42,75.13,46470.0,8.65,170.99,32850.0,6.07,26.32,247.76,0.425,2660.0,41.43,75.1,2.12,15.13,155.74,2.51,119.38,51.15,421.33,2160.0,37.69,35670.0,58.188736,527900.0,232.12,2.73,84.0,51819.0,-0.96,467.5,13138.72,1140000.0,1.24,3418.33,27460000.0,1.63,92.77,0.26,2298.0,39.96,2.32,8962.0,2.08,63.78,2250.0,0.54,3974.54,1.66,17145.0,723.36,0.12,16095.0,319.08,0.59,25.09,63.31,0.28,41,35695.333333333336,28138.833333333332,7556.5,2287.722222222222,1119.5555555555557,52926.22222222222,21.16844107392472,6.4084372021655875,0.98,581.29,2.361111111111111
1590,2021-03-29,611.29,28640.0,-1.2,7.05,61.56,0.97,41.85,0.29,73.47,28250.0,-2.21,168.1,23470.0,-1.69,25.94,271.76,0.44,1470.0,40.87,57.37,-1.35,14.93,167.41,-1.32,116.57,30.84,414.87,2180.0,35.79,28420.0,56.981457,517900.0,229.26,-1.23,84.0,51069.0,-1.45,467.5,13059.65,1060000.0,-0.6,3435.3,28480000.0,0.5,92.94,0.18,2266.0,27.68,-1.39,8865.0,-1.08,60.32,1060.0,-5.42,3971.09,-0.09,17070.0,630.25,-0.44,16035.0,262.09,-0.37,25.2,12.4,0.44,40,35842.13333333333,28252.933333333334,7589.2,2298.088888888889,1133.6222222222223,52953.688888888886,21.173553391172558,6.411455014422162,0.992,569.0619999999999,2.384444444444444
1591,2021-03-30,635.62,39430.0,3.98,7.05,60.55,-1.64,42.05,0.48,74.7,22220.0,1.67,169.0,33890.0,0.54,26.31,672.64,0.43,3020.0,41.55,47.6,1.66,15.19,842.47,1.74,116.54,22.18,413.88,1420.0,35.52,17930.0,57.739742,504300.0,231.91,1.16,84.0,50569.0,-0.98,467.5,13045.39,983510.0,-0.11,3456.68,28540000.0,0.62,93.3,0.39,2231.0,26.18,-1.54,8773.5,-1.03,65.53,956.75,8.64,3958.55,-0.32,17625.0,1100.0,3.25,16500.0,618.26,2.9,25.22,601.75,0.08,40,35891.066666666666,28290.966666666667,7600.1,2301.5444444444447,1138.3111111111111,52962.84444444445,21.175257496921837,6.41246095184102,0.996,564.9859999999999,2.3922222222222222
1592,2021-03-31,667.93,33340.0,5.08,7.05,59.16,-2.3,42.55,1.19,75.15,19370.0,0.6,164.51,27020.0,-2.66,26.54,271.29,0.415,3020.0,42.38,265.07,2.0,15.32,200.79,0.86,120.42,121.77,423.99,1990.0,38.21,25360.0,58.328415,681700.0,231.52,-0.17,84.0,50069.0,-0.99,467.5,13246.87,1210000.0,1.54,3441.91,28300000.0,-0.43,93.23,-0.08,2212.0,39.46,-0.85,8785.5,0.14,66.04,1620.0,0.78,3972.89,0.36,17610.0,712.95,-0.09,16430.0,413.93,-0.42,25.24,36.96,0.08,41,35940.0,28329.0,7611.0,2305.0,1143.0,52972.0,21.176961602671117,6.413466889259878,1.0,560.91,2.4
1593,2021-04-01,661.75,35300.0,-0.93,6.76,61.45,3.87,42.47,-0.19,78.1,25310.0,3.93,169.07,30000.0,2.77,27.0,378.13,0.435,1390.0,43.22,94.69,1.98,15.63,180.79,2.02,126.15,164.25,439.58,2460.0,42.41,27800.0,59.655426,946800.0,236.49,2.15,84.0,50069.0,0.0,467.5,13480.11,939160.0,1.76,3466.33,27520000.0,0.71,92.93,-0.32,2225.5,26.58,0.61,8790.0,0.05,68.48,1050.0,3.69,4019.87,1.18,18070.0,1530.0,2.61,16825.0,641.57,2.4,25.13,71.93,-0.44,43,36005.07692307692,28376.30769230769,7628.7692307692305,2315.8241758241757,1154.4065934065934,52995.89010989011,21.18648794101384,6.429353585810659,1.0101098901098902,558.0452747252747,2.4197802197802196
1594,2021-04-05,691.05,41840.0,4.43,6.76,58.65,-4.56,,,,,,,,,27.53,674.12,0.435,921.59,43.8,86.67,1.34,15.8,320.26,1.09,129.1,194.35,448.45,2170.0,45.0,26450.0,60.383781,1269700.0,238.06,-0.02,84.0,50069.0,0.0,467.5,13705.59,916610.0,1.67,,,,92.59,-0.46,,,,,,63.37,1400.0,-7.46,4077.91,1.44,18190.0,679.37,-0.44,17055.0,456.94,-0.18,25.23,40.58,0.4,45,36265.38461538462,28565.53846153846,7699.846153846154,2359.120879120879,1200.032967032967,53091.45054945055,21.224593294384736,6.492900372013787,1.0505494505494506,546.5863736263736,2.498901098901099
1595,2021-04-06,691.62,28270.0,0.08,6.76,59.33,1.16,44.24,4.17,78.74,11890.0,0.19,176.09,25590.0,0.13,27.37,464.0,0.425,1020.0,43.75,98.79,-0.11,15.74,156.06,-0.38,127.61,175.63,443.44,1970.0,43.38,17960.0,59.92482,593900.0,239.1,0.44,84.0,50069.0,0.0,467.5,13698.38,870630.0,-0.05,3482.97,23470000.0,-0.04,92.33,-0.28,2268.0,36.05,1.91,9047.0,2.92,65.31,1240.0,3.06,4073.94,-0.1,18055.0,903.09,-0.74,16915.0,419.65,-0.82,25.08,159.72,-0.59,39,36330.46153846154,28612.846153846152,7717.615384615385,2369.945054945055,1211.4395604395604,53115.34065934066,21.23411963272746,6.508787068564568,1.0606593406593408,543.7216483516484,2.5186813186813186
1596,2021-04-07,670.97,26310.0,-2.99,6.76,59.77,0.74,43.86,-0.86,73.81,41250.0,-6.26,170.99,28170.0,-2.9,27.19,410.77,0.405,1280.0,42.95,79.1,-1.83,15.48,196.56,-1.65,126.69,51.93,443.15,1100.0,43.38,12420.0,58.687607,570500.0,237.04,-0.86,84.0,49819.0,-0.5,467.5,13688.84,819480.0,-0.07,3479.63,29580000.0,-0.1,92.45,0.13,2260.0,24.2,-0.35,8915.5,-1.45,63.05,1440.0,-3.46,4079.95,0.15,18240.0,983.41,1.02,17100.0,463.75,1.09,25.11,21.51,0.12,38,36395.53846153846,28660.153846153848,7735.384615384615,2380.769230769231,1222.8461538461538,53139.230769230766,21.243645971070183,6.52467376511535,1.0707692307692307,540.8569230769231,2.5384615384615383
1597,2021-04-08,683.8,23920.0,1.91,6.76,59.6,-0.28,43.48,-0.87,73.29,22990.0,-0.7,170.48,16000.0,-0.3,27.32,460.2,0.4,2240.0,43.14,72.34,0.44,15.64,113.63,1.03,127.95,70.78,448.2,1430.0,44.79,12960.0,59.146572,721700.0,237.14,0.04,83.0,49819.0,0.0,467.5,13829.31,870920.0,1.03,3482.55,33180000.0,0.08,92.06,-0.42,2282.5,26.24,1.0,9008.0,1.04,64.94,1380.0,3.0,4097.17,0.42,18270.0,636.32,0.16,17115.0,346.32,0.09,25.03,16.13,-0.32,38,36460.61538461538,28707.46153846154,7753.153846153846,2391.5934065934066,1234.2527472527472,53163.12087912088,21.253172309412907,6.540560461666131,1.0808791208791209,537.9921978021978,2.558241758241758
1598,2021-04-09,677.02,21440.0,-0.99,6.76,59.32,-0.47,43.64,0.37,71.29,26690.0,-2.73,166.72,20500.0,-2.21,27.38,341.12,0.38,2310.0,43.06,67.68,-0.19,15.48,151.81,-1.02,126.94,52.21,446.8,822.33,44.48,10750.0,58.837269,448900.0,236.07,-0.45,83.0,49819.0,0.0,467.5,13900.18,785760.0,0.51,3450.68,28010000.0,-0.92,92.16,0.11,2264.0,21.73,-0.81,8926.5,-0.9,63.78,1050.0,-1.79,4128.8,0.77,18420.0,893.58,0.82,17225.0,555.07,0.64,25.1,53.84,0.28,37,36525.692307692305,28754.76923076923,7770.923076923077,2402.4175824175823,1245.6593406593406,53187.01098901099,21.26269864775563,6.556447158216914,1.090989010989011,535.1274725274725,2.5780219780219777
1599,2021-04-12,701.98,29140.0,3.69,6.76,59.7,0.64,44.48,1.92,68.9,24320.0,-3.35,163.46,20130.0,-1.96,27.23,308.68,0.345,6110.0,42.29,52.87,-1.79,15.24,271.32,-1.55,125.71,51.85,442.0,869.29,43.09,14930.0,57.909363,717300.0,234.04,-0.86,83.0,49819.0,0.0,466.4,13850.0,894010.0,-0.36,3412.95,30960000.0,-1.09,92.14,-0.02,2262.0,25.75,-0.09,8861.0,-0.73,60.87,1100.0,-4.56,4127.99,-0.02,19135.0,4080.0,3.88,17880.0,3770.0,3.8,25.11,44.7,0.04,39,36720.92307692308,28896.69230769231,7824.2307692307695,2434.8901098901097,1279.8791208791208,53258.681318681316,21.2912776627838,6.604107247869258,1.1213186813186813,526.5332967032966,2.6373626373626373
1600,2021-04-13,762.32,44650.0,8.6,6.76,60.18,0.8,43.85,-1.42,69.6,18720.0,1.02,164.01,15860.0,0.34,27.3,324.78,0.315,5070.0,42.69,59.53,0.95,15.61,137.94,2.43,124.94,60.52,441.3,1110.0,42.69,14060.0,59.715286,752200.0,237.59,1.52,83.0,49819.0,0.0,465.3,13996.1,839450.0,1.05,3396.47,27060000.0,-0.48,91.85,-0.31,2293.0,29.4,1.37,8899.5,0.43,61.41,2190.0,0.89,4141.59,0.33,19445.0,2230.0,1.62,18110.0,1430.0,1.29,24.99,51.68,-0.48,43,36786.0,28944.0,7842.0,2445.714285714286,1291.2857142857142,53282.57142857143,21.300804001126522,6.61999394442004,1.1314285714285715,523.6685714285715,2.657142857142857
1601,2021-04-14,732.23,49020.0,-3.95,6.76,63.15,4.94,43.82,-0.07,74.1,30540.0,6.47,170.95,29850.0,4.23,27.38,320.16,0.295,5370.0,42.44,46.14,-0.59,15.79,184.84,1.15,124.1,81.83,436.45,1670.0,41.27,12840.0,60.922569,834200.0,245.46,3.31,82.0,49819.0,0.0,464.2,13857.84,812850.0,-0.99,3416.72,23320000.0,0.6,91.69,-0.17,2323.5,33.65,1.33,9074.5,1.97,63.76,2029.9999999999998,3.83,4124.66,-0.41,19665.0,2050.0,1.13,18355.0,1760.0,1.35,25.01,10.2,0.08,43,36851.07692307692,28991.30769230769,7859.7692307692305,2456.5384615384614,1302.6923076923076,53306.46153846154,21.310330339469246,6.6358806409708215,1.1415384615384616,520.8038461538462,2.6769230769230767
1602,2021-04-15,738.85,27850.0,0.9,6.76,63.46,0.49,44.16,0.78,74.11,17260.0,0.01,165.5,24990.0,-3.19,27.59,274.8,0.275,2900.0,42.59,49.69,0.35,15.73,127.39,-0.38,125.69,62.2,443.76,1890.0,43.47,13640.0,61.132092,519600.0,245.09,-0.15,82.0,49819.0,0.0,463.1,14038.76,867560.0,1.31,3398.99,23400000.0,-0.52,91.69,0.0,2339.0,38.65,0.67,9284.0,2.31,60.68,1690.0,-4.83,4170.42,1.11,19680.0,1470.0,0.08,18440.0,1490.0,0.46,24.85,40.44,-0.64,40,36916.153846153844,29038.615384615383,7877.538461538462,2467.3626373626375,1314.098901098901,53330.35164835165,21.31985667781197,6.651767337521604,1.1516483516483516,517.9391208791209,2.696703296703297
1603,2021-04-16,739.78,27980.0,0.13,6.76,63.13,-0.52,44.42,0.59,71.65,22470.0,-3.32,165.3,23460.0,-0.12,27.75,234.6,0.36,9100.0,43.03,86.18,1.03,15.71,110.36,-0.13,125.65,46.35,441.68,904.38,42.75,11020.0,60.593307,795500.0,244.07,-0.42,82.0,49819.0,0.0,462.0,14052.34,962780.0,0.1,3426.62,25860000.0,0.81,91.56,-0.14,2315.0,25.13,-1.03,9211.0,-0.79,64.84,4500.0,6.86,4185.47,0.36,19720.0,1290.0,0.2,18510.0,949.46,0.38,24.91,58.19,0.24,40,36981.230769230766,29085.923076923078,7895.307692307692,2478.186813186813,1325.5054945054944,53354.241758241755,21.329383016154694,6.6676540340723855,1.1617582417582417,515.0743956043956,2.7164835164835166
1604,2021-04-19,714.63,39690.0,-3.4,6.76,63.38,0.4,44.35,-0.16,80.21,40120.0,11.95,176.05,50740.0,6.5,27.48,363.36,0.32,5950.0,42.46,38.77,-1.32,15.82,197.09,0.7,122.45,56.7,430.07,2970.0,39.6,20270.0,62.528938,922700.0,252.25,3.35,82.0,49819.0,0.0,456.1,13914.76,907060.0,-0.98,3477.55,30270000.0,1.49,91.07,-0.54,2330.0,24.09,0.65,9376.0,1.79,61.81,1830.0,-4.67,4163.26,-0.53,19720.0,1020.0,0.0,18425.0,1020.0,-0.46,24.94,24.84,0.12,50,37176.46153846154,29227.846153846152,7948.615384615385,2510.6593406593406,1359.7252747252746,53425.91208791209,21.357962031182865,6.71531412372473,1.192087912087912,506.4802197802198,2.7758241758241757
1605,2021-04-20,718.99,35610.0,0.61,6.76,62.44,-1.48,44.89,1.22,80.1,34160.0,-0.14,171.24,37570.0,-2.73,26.94,369.1,0.325,1370.0,41.61,43.69,-2.0,15.51,158.63,-1.96,119.89,85.81,423.94,1790.0,37.71,13890.0,61.18198,687800.0,248.62,-1.44,82.0,49750.0,-0.14,450.2,13786.27,875270.0,-0.92,3472.94,28530000.0,-0.13,91.24,0.19,2309.5,26.76,-0.88,9322.0,-0.58,58.88,1960.0,-4.74,4134.94,-0.68,19705.0,806.51,-0.08,18490.0,938.98,0.35,24.87,16.64,-0.28,45,37241.53846153846,29275.153846153848,7966.384615384615,2521.4835164835167,1371.131868131868,53449.8021978022,21.36748836952559,6.731200820275513,1.2021978021978021,503.6154945054945,2.7956043956043954
1606,2021-04-21,744.12,31220.0,3.5,6.76,61.35,-1.75,45.91,2.27,81.69,25240.0,1.99,168.59,23050.0,-1.55,27.35,378.08,0.325,1270.0,42.25,30.43,1.54,15.86,139.85,2.26,124.16,82.96,435.06,1440.0,40.75,15160.0,62.119865,600400.0,248.69,0.03,82.0,49750.0,0.0,444.3,13950.22,819760.0,1.19,3472.93,25380000.0,-0.0,91.16,-0.09,2364.5,48.11,2.38,9445.0,1.32,60.11,1250.0,2.09,4173.42,0.93,19485.0,1300.0,-1.12,18240.0,1070.0,-1.35,24.85,76.55,-0.08,40,37306.61538461538,29322.46153846154,7984.153846153846,2532.3076923076924,1382.5384615384614,53473.692307692305,21.377014707868312,6.747087516826294,1.2123076923076923,500.7507692307692,2.815384615384615
1607,2021-04-22,719.69,35590.0,-3.28,6.76,61.43,0.13,47.09,2.57,84.24,31710.0,3.12,168.71,19750.0,0.07,27.09,309.18,0.355,2210.0,41.87,26.72,-0.9,15.8,163.23,-0.38,121.47,52.07,425.59,1810.0,37.98,20960.0,61.820538,542200.0,249.25,0.23,82.0,49750.0,0.0,438.4,13818.41,871280.0,-0.94,3465.11,25110000.0,-0.23,91.33,0.19,2363.0,24.18,-0.06,9401.0,-0.47,57.63,1450.0,-4.13,4134.98,-0.92,19585.0,782.79,0.51,18525.0,1250.0,1.56,24.85,35.38,0.0,41,37371.692307692305,29369.76923076923,8001.923076923077,2543.131868131868,1393.9450549450548,53497.58241758242,21.386541046211036,6.762974213377076,1.2224175824175825,497.8860439560439,2.8351648351648353
1608,2021-04-23,729.4,28410.0,1.35,6.76,62.14,1.16,46.95,-0.3,85.6,28520.0,1.61,169.25,22880.0,0.32,27.6,335.19,0.35,1660.0,42.99,67.03,2.67,16.14,150.8,2.15,125.32,70.35,433.35,1330.0,40.15,13250.0,63.127594,813900.0,251.8,1.02,82.0,49750.0,0.0,432.5,14016.81,843300.0,1.44,3474.17,24940000.0,0.26,90.86,-0.51,2364.5,23.23,0.06,9551.5,1.6,58.64,901.49,1.75,4180.17,1.09,19585.0,749.62,0.0,18530.0,906.78,0.03,24.88,15.12,0.12,41,37436.769230769234,29417.076923076922,8019.692307692308,2553.956043956044,1405.3516483516482,53521.47252747253,21.39606738455376,6.778860909927857,1.2325274725274724,495.0213186813187,2.854945054945055
1609,2021-04-26,738.2,31040.0,1.21,6.76,61.91,-0.37,47.2,0.53,84.57,31690.0,-1.2,167.5,31950.0,-1.03,27.88,407.99,0.34,1820.0,43.74,46.69,1.74,16.27,215.5,0.81,127.76,82.06,441.29,1190.0,42.21,13530.0,63.546646,793800.0,254.41,1.04,82.0,46450.0,-6.63,429.1,14138.78,867750.0,0.87,3441.17,27700000.0,-0.95,90.81,-0.06,2403.5,24.42,1.65,9751.0,2.09,60.32,1070.0,2.86,4187.62,0.18,19720.0,972.76,0.69,18705.0,1350.0,0.94,24.86,62.34,-0.08,49,37632.0,29559.0,8073.0,2586.4285714285716,1439.5714285714284,53593.142857142855,21.42464639958193,6.826520999580203,1.262857142857143,486.4271428571428,2.914285714285714
1610,2021-04-27,704.74,29440.0,-4.53,6.76,62.94,1.66,47.3,0.21,82.34,31130.0,-2.64,164.94,25560.0,-1.53,27.8,207.84,0.335,1090.0,43.54,28.14,-0.46,16.12,251.32,-0.92,126.75,55.98,437.98,1630.0,41.34,12560.0,62.82827,603000.0,252.18,-0.87,82.0,46450.0,0.0,425.7,14090.22,871200.0,-0.34,3442.61,25300000.0,0.04,90.91,0.11,2396.0,31.9,-0.31,9855.5,1.07,59.07,1260.0,-2.07,4186.72,-0.02,19795.0,1530.0,0.38,18600.0,1130.0,-0.56,24.99,57.1,0.52,50,37697.07692307692,29606.30769230769,8090.7692307692305,2597.252747252747,1450.978021978022,53617.03296703297,21.434172737924655,6.8424076961309845,1.272967032967033,483.56241758241754,2.9340659340659343
