"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2015년 07월 22일","53.57","52.25","53.89","52.17","15.52M","0.41%"
"2015년 07월 21일","53.35","54.01","54.70","53.31","30.54M","-5.49%"
"2015년 07월 20일","56.45","55.00","57.33","54.51","24.89M","2.77%"
"2015년 07월 17일","54.93","54.50","55.11","53.65","25.02M","2.98%"
"2015년 07월 16일","53.34","52.84","53.44","52.63","8.08M","1.35%"
"2015년 07월 15일","52.63","53.35","53.50","52.42","10.11M","-0.94%"
"2015년 07월 14일","53.13","52.42","53.20","52.10","9.54M","1.34%"
"2015년 07월 13일","52.43","52.45","52.51","51.21","14.80M","1.16%"
"2015년 07월 10일","51.83","52.44","52.60","51.56","13.05M","0.48%"
"2015년 07월 09일","51.58","51.82","52.59","51.36","16.67M","1.16%"
"2015년 07월 08일","50.99","51.86","52.16","50.86","31.11M","-4.83%"
"2015년 07월 07일","53.58","55.00","55.04","52.15","30.53M","-4.22%"
"2015년 07월 06일","55.94","55.78","56.34","55.26","20.61M","-0.11%"
"2015년 07월 02일","56.00","56.04","56.49","54.66","35.82M","4.03%"
"2015년 07월 01일","53.83","54.22","54.52","53.57","10.51M","0.34%"
"2015년 06월 30일","53.65","52.96","54.18","52.80","15.43M","2.39%"
"2015년 06월 29일","52.40","52.39","53.19","52.14","17.39M","-1.91%"
"2015년 06월 26일","53.42","53.78","53.82","53.20","19.19M","-0.63%"
"2015년 06월 25일","53.76","53.29","54.28","53.05","14.25M","1.38%"
"2015년 06월 24일","53.03","53.40","53.47","52.74","12.06M","-0.93%"
"2015년 06월 23일","53.53","52.06","53.60","51.71","19.35M","3.02%"
"2015년 06월 22일","51.96","52.43","52.88","51.14","22.81M","-1.03%"
"2015년 06월 19일","52.50","52.48","52.76","52.02","12.32M","0.23%"
"2015년 06월 18일","52.38","52.40","52.69","52.00","13.91M","0.58%"
"2015년 06월 17일","52.08","50.43","52.87","50.40","27.56M","2.88%"
"2015년 06월 16일","50.62","50.03","50.69","49.82","9.92M","1.08%"
"2015년 06월 15일","50.08","49.94","50.26","49.20","10.93M","-0.12%"
"2015년 06월 12일","50.14","50.04","50.69","50.04","7.11M","-0.28%"
"2015년 06월 11일","50.28","50.65","50.87","50.09","10.22M","0.28%"
"2015년 06월 10일","50.14","50.38","50.80","49.70","17.27M","-2.07%"
"2015년 06월 09일","51.20","51.08","51.55","50.83","13.06M","-0.12%"
"2015년 06월 08일","51.26","50.17","51.75","50.06","25.08M","2.87%"
"2015년 06월 05일","49.83","49.20","49.94","49.14","15.11M","1.32%"
"2015년 06월 04일","49.18","49.50","49.86","49.14","12.27M","-1.24%"
"2015년 06월 03일","49.80","49.64","50.14","49.40","8.91M","0.26%"
"2015년 06월 02일","49.67","49.78","49.88","49.26","10.67M","-0.44%"
"2015년 06월 01일","49.89","50.28","50.32","49.49","12.53M","-0.54%"
"2015년 05월 29일","50.16","50.20","50.57","49.89","18.95M","-0.26%"
"2015년 05월 28일","50.29","49.41","50.36","49.01","18.24M","1.62%"
"2015년 05월 27일","49.49","49.70","49.90","49.11","17.04M","0.00%"
"2015년 05월 26일","49.49","49.54","50.40","49.30","17.49M","-0.12%"
"2015년 05월 22일","49.55","49.08","49.72","49.00","11.12M","0.88%"
"2015년 05월 21일","49.12","48.61","49.32","48.47","9.85M","0.51%"
"2015년 05월 20일","48.87","49.43","49.55","48.27","18.78M","-1.13%"
"2015년 05월 19일","49.43","49.69","50.20","49.23","18.37M","-0.64%"
"2015년 05월 18일","49.75","49.40","49.98","49.20","16.77M","-0.04%"
"2015년 05월 15일","49.77","48.79","49.88","48.50","22.64M","1.95%"
"2015년 05월 14일","48.82","48.96","48.98","48.25","14.48M","0.37%"
"2015년 05월 13일","48.64","49.52","49.66","48.45","27.20M","-0.63%"
"2015년 05월 12일","48.95","48.02","49.27","47.64","31.82M","2.19%"
"2015년 05월 11일","47.90","47.26","48.58","47.06","28.36M","1.23%"
"2015년 05월 08일","47.32","47.20","47.68","46.74","23.34M","-0.08%"
"2015년 05월 07일","47.36","44.20","47.50","44.05","47.28M","2.76%"
"2015년 05월 06일","46.09","46.82","46.89","45.64","26.35M","-1.07%"
"2015년 05월 05일","46.59","47.55","47.90","45.83","28.98M","1.06%"
"2015년 05월 04일","46.10","45.64","46.95","45.42","22.17M","1.97%"
"2015년 05월 01일","45.21","45.99","46.35","44.08","26.41M","0.00%"
"2015년 04월 30일","45.21","46.08","46.58","45.03","19.56M","-2.75%"
"2015년 04월 29일","46.49","46.01","46.99","45.53","19.68M","0.85%"
"2015년 04월 28일","46.10","46.95","47.10","45.61","30.43M","-0.45%"
"2015년 04월 27일","46.31","44.51","47.75","44.40","58.36M","6.00%"
"2015년 04월 24일","43.69","44.10","44.16","43.60","12.14M","-0.07%"
"2015년 04월 23일","43.72","43.65","44.30","43.43","22.06M","-0.39%"
"2015년 04월 22일","43.89","42.50","44.38","42.34","39.32M","4.80%"
"2015년 04월 21일","41.88","41.16","42.15","40.86","17.16M","2.02%"
"2015년 04월 20일","41.05","41.36","41.57","40.77","12.80M","-0.75%"
"2015년 04월 17일","41.36","41.00","41.38","40.70","12.35M","0.05%"
"2015년 04월 16일","41.34","41.54","41.83","41.26","8.30M","-0.55%"
"2015년 04월 15일","41.57","41.49","41.92","41.32","9.76M","0.19%"
"2015년 04월 14일","41.49","41.71","41.90","41.10","15.13M","-1.12%"
"2015년 04월 13일","41.96","42.09","42.60","41.81","18.79M","-0.52%"
"2015년 04월 10일","42.18","41.97","42.33","41.80","20.34M","0.38%"
"2015년 04월 09일","42.02","41.69","42.07","41.22","19.00M","1.18%"
"2015년 04월 08일","41.53","41.64","42.18","41.17","31.52M","2.16%"
"2015년 04월 07일","40.65","40.50","41.01","40.23","21.74M","0.07%"
"2015년 04월 06일","40.62","39.60","41.55","39.50","62.28M","6.34%"
"2015년 04월 02일","38.20","38.05","38.65","38.00","25.05M","1.81%"
"2015년 04월 01일","37.52","37.74","38.46","37.21","18.97M","-0.61%"
"2015년 03월 31일","37.75","38.71","38.75","37.68","25.13M","-0.94%"
"2015년 03월 30일","38.11","37.17","38.45","36.36","50.45M","3.00%"
"2015년 03월 27일","37.00","37.81","37.86","36.28","43.02M","-2.84%"
"2015년 03월 26일","38.08","38.78","38.96","37.94","20.64M","-2.01%"
"2015년 03월 25일","38.86","39.65","39.72","38.54","28.65M","-3.67%"
"2015년 03월 24일","40.34","40.32","40.76","39.95","18.25M","1.03%"
"2015년 03월 23일","39.93","39.70","40.10","39.49","13.16M","0.78%"
"2015년 03월 20일","39.62","39.49","39.80","39.12","21.35M","1.25%"
"2015년 03월 19일","39.13","40.40","40.92","38.91","42.38M","-2.52%"
"2015년 03월 18일","40.14","38.99","40.18","38.62","24.10M","3.06%"
"2015년 03월 17일","38.95","39.09","39.74","38.79","24.47M","-0.49%"
"2015년 03월 16일","39.14","38.40","39.18","37.96","28.14M","3.71%"
"2015년 03월 13일","37.74","37.79","38.35","37.46","27.17M","-1.23%"
"2015년 03월 12일","38.21","38.75","38.89","37.95","20.75M","-1.39%"
"2015년 03월 11일","38.75","38.23","39.24","38.20","24.87M","1.81%"
"2015년 03월 10일","38.06","37.69","38.70","37.52","27.90M","-0.31%"
"2015년 03월 09일","38.18","38.88","38.90","37.65","33.68M","-1.55%"
"2015년 03월 06일","38.78","39.84","40.15","38.43","33.56M","-3.36%"
"2015년 03월 05일","40.13","40.57","41.24","40.03","24.39M","-0.89%"
"2015년 03월 04일","40.49","39.85","40.50","39.44","21.11M","1.45%"
"2015년 03월 03일","39.91","39.36","40.05","39.06","22.16M","1.11%"
"2015년 03월 02일","39.47","40.54","40.67","39.16","39.61M","-2.95%"
"2015년 02월 27일","40.67","41.38","41.71","40.56","19.41M","-1.86%"
"2015년 02월 26일","41.44","40.80","42.22","40.44","32.36M","1.69%"
"2015년 02월 25일","40.75","40.99","41.43","40.52","19.55M","-0.17%"
"2015년 02월 24일","40.82","41.46","41.46","40.34","33.02M","-1.57%"
"2015년 02월 23일","41.47","43.13","43.64","41.27","42.50M","-4.49%"
"2015년 02월 20일","43.42","42.16","43.52","41.96","29.91M","2.55%"
"2015년 02월 19일","42.34","41.00","42.49","40.75","25.77M","3.55%"
"2015년 02월 18일","40.89","40.83","41.23","40.52","13.57M","0.05%"
"2015년 02월 17일","40.87","41.14","41.14","40.30","19.90M","0.29%"
"2015년 02월 13일","40.75","40.58","41.20","40.18","30.96M","0.42%"
"2015년 02월 12일","40.58","38.71","40.62","38.66","78.25M","-4.65%"
"2015년 02월 11일","42.56","42.44","42.95","41.46","48.85M","-1.62%"
"2015년 02월 10일","43.26","43.51","44.10","43.00","26.95M","-0.55%"
"2015년 02월 09일","43.50","43.08","43.59","42.40","17.36M","0.07%"
"2015년 02월 06일","43.47","44.40","44.68","43.30","16.22M","-1.65%"
"2015년 02월 05일","44.20","43.98","45.10","43.93","17.61M","1.12%"
"2015년 02월 04일","43.71","43.66","44.30","43.36","16.53M","0.09%"
"2015년 02월 03일","43.67","42.64","44.07","42.25","24.13M","3.51%"
"2015년 02월 02일","42.19","40.79","42.39","40.66","20.75M","3.61%"
"2015년 01월 30일","40.72","40.79","41.49","40.60","15.03M","-0.78%"
"2015년 01월 29일","41.04","40.21","41.20","39.30","17.74M","2.93%"
"2015년 01월 28일","39.87","41.22","41.27","39.68","15.75M","-3.23%"
"2015년 01월 27일","41.20","40.88","41.61","40.66","13.91M","-0.27%"
"2015년 01월 26일","41.31","40.37","41.72","40.21","16.17M","2.61%"
"2015년 01월 23일","40.26","40.06","40.70","39.67","17.21M","-0.15%"
"2015년 01월 22일","40.32","39.40","40.65","39.04","20.58M","2.57%"
"2015년 01월 21일","39.31","37.91","39.74","37.90","20.77M","2.40%"
"2015년 01월 20일","38.39","38.77","38.82","37.41","22.52M","-0.57%"
"2015년 01월 16일","38.61","38.14","38.90","37.93","18.02M","0.63%"
"2015년 01월 15일","38.37","38.90","39.15","38.00","26.08M","-0.44%"
"2015년 01월 14일","38.54","37.17","39.04","37.00","57.76M","-5.65%"
"2015년 01월 13일","40.85","40.66","41.52","40.18","22.39M","1.01%"
"2015년 01월 12일","40.44","40.61","40.89","39.85","29.75M","-2.15%"
"2015년 01월 09일","41.33","41.78","42.00","40.99","23.34M","-1.88%"
"2015년 01월 08일","42.12","42.56","42.76","42.00","17.21M","-0.17%"
"2015년 01월 07일","42.19","42.67","42.96","41.96","14.84M","-0.17%"
"2015년 01월 06일","42.26","42.01","42.84","40.84","31.31M","0.57%"
"2015년 01월 05일","42.02","42.91","43.30","41.43","26.84M","-4.20%"
"2015년 01월 02일","43.86","44.57","44.65","42.65","23.82M","-1.39%"
